ax,ay,az,gx,gy,gz,mx,my,mz,timestamp
-2.00,10.39,-2.59,-0.67,1.67,-0.38,-68.04,27.10,-111.28,50803
2.23,10.44,-4.61,-1.12,2.09,-0.34,-61.33,32.43,-113.64,50837
9.28,9.47,-8.87,-1.32,3.41,-0.40,-48.47,40.03,-117.03,50872
2.62,5.22,-13.44,-1.40,6.02,-1.46,-30.08,44.74,-120.08,50906
0.39,6.72,-8.14,-0.85,3.85,-0.98,-14.69,47.24,-118.96,50940
-8.46,5.69,-13.46,-0.54,2.51,-1.54,-4.97,49.71,-116.65,50974
0.79,7.66,-6.99,-0.23,1.09,-0.83,-1.48,50.50,-115.01,51008
-3.15,8.51,-3.21,-0.20,1.70,-0.29,4.31,50.32,-114.31,51042
-5.30,6.51,-4.19,0.23,1.53,-0.45,11.72,49.75,-113.55,51077
-6.06,3.57,-6.62,0.78,1.12,-0.21,16.71,47.66,-113.15,51111
-3.67,9.21,-3.96,1.04,-0.13,0.61,20.39,43.63,-114.56,51145
-3.31,6.31,-7.14,1.19,-0.28,0.27,20.87,40.12,-116.19,51179
-5.40,7.20,-1.34,1.29,-0.76,1.38,22.60,34.76,-117.26,51213
-4.32,8.41,2.29,1.71,-2.05,1.98,20.29,27.16,-120.86,51248
-3.89,4.69,-4.35,2.00,-3.77,3.04,13.96,20.71,-123.34,51282
-1.15,1.59,-7.42,2.07,-5.33,3.36,-1.55,13.37,-125.55,51316
0.27,13.41,4.26,1.52,-4.48,4.33,-13.90,12.67,-123.90,51350
3.98,21.40,1.55,0.92,-4.82,4.78,-24.06,16.31,-117.98,51384
2.58,16.19,2.12,0.67,-4.47,4.71,-30.90,24.50,-109.21,51418
-8.61,16.14,0.11,0.49,-5.17,5.16,-33.32,30.49,-101.24,51453
-5.20,15.37,-0.77,0.36,-5.18,4.59,-35.14,36.12,-93.36,51487
-11.60,14.22,0.00,-0.30,-4.06,2.55,-36.44,40.37,-85.60,51521
-9.37,6.13,-8.97,-0.84,-2.33,-0.71,-38.40,42.20,-81.18,51555
-5.16,-1.25,-11.66,-0.35,-1.07,-1.70,-40.81,40.60,-77.64,51589
-9.39,7.70,0.86,-0.25,-0.37,-1.20,-40.84,39.59,-77.00,51624
-8.02,7.15,-8.71,-0.30,-0.09,-2.09,-42.68,37.97,-76.34,51658
-2.99,7.06,-7.01,-0.27,-0.97,-0.73,-44.87,37.66,-75.07,51692
-1.44,8.64,-6.48,0.15,-0.62,0.13,-45.38,37.61,-73.79,51726
0.06,10.41,-3.00,0.33,-0.57,0.84,-44.23,38.38,-72.57,51760
0.15,8.97,-6.09,0.66,-2.40,2.27,-42.56,40.15,-71.02,51794
4.80,11.93,-4.34,0.96,-4.98,3.71,-43.13,42.91,-67.25,51829
-1.87,13.08,-2.52,0.97,-5.74,3.31,-45.02,46.68,-59.06,51863
1.74,17.65,5.76,0.05,-5.34,1.44,-47.38,49.14,-51.58,51897
-3.63,13.17,1.77,-1.61,-1.44,0.00,-49.50,50.26,-46.55,51931
-9.19,5.05,-1.81,-1.81,-0.90,-0.86,-51.94,52.18,-41.65,51965
-7.49,4.53,-8.59,-1.28,-0.14,-0.95,-53.13,52.82,-38.57,52000
0.88,10.65,-4.11,-1.11,0.17,-0.61,-53.86,52.91,-37.09,52034
8.42,15.75,-4.83,-1.56,1.50,-0.09,-52.47,54.38,-37.52,52068
9.31,13.90,-5.25,-2.74,4.24,1.08,-47.71,57.88,-38.89,52102
10.33,15.99,-12.24,-3.78,9.50,0.90,-35.50,62.92,-42.58,52136
20.86,2.12,-34.28,-2.51,15.29,-2.56,-24.47,62.10,-48.10,52170
-0.36,0.53,-18.50,-0.42,9.26,-1.75,-11.37,59.78,-50.12,52205
-0.03,7.25,-7.33,0.01,4.00,-0.92,-4.25,55.99,-49.05,52239
-26.34,11.00,-17.67,-0.43,1.74,-3.88,-3.43,52.54,-46.51,52273
3.09,12.08,-2.12,0.66,0.87,-0.10,-3.65,48.41,-46.07,52307
-5.34,10.36,-2.06,-0.01,1.42,-1.10,-0.95,44.71,-44.90,52341
-12.01,7.09,-6.97,0.29,1.73,-0.05,2.13,40.60,-43.00,52375
-11.24,4.99,-2.69,0.21,0.86,-0.25,5.73,35.74,-41.49,52410
-7.90,4.64,-13.70,0.51,0.69,-0.45,6.07,32.30,-40.70,52444
-12.18,2.75,-7.09,0.91,0.24,0.14,7.97,29.11,-40.00,52478
-12.53,4.07,-6.36,0.89,-0.01,0.06,9.21,25.69,-40.49,52512
-9.82,6.05,-2.55,1.12,-0.42,0.37,9.68,23.68,-40.84,52546
-7.09,8.23,-0.15,1.59,-0.64,0.52,10.27,20.99,-41.54,52581
-2.55,9.61,0.15,1.80,-0.59,0.80,10.86,18.56,-43.45,52615
1.49,12.42,-2.26,1.97,-1.52,2.75,12.07,15.30,-44.55,52649
10.50,17.00,-1.73,1.29,-3.66,4.49,12.23,11.09,-47.03,52683
4.26,13.55,-5.34,1.42,-4.25,4.62,11.09,6.94,-48.30,52717
3.08,13.77,-2.44,1.33,-8.32,6.38,6.02,2.63,-48.38,52751
7.62,20.59,6.81,0.95,-7.49,5.36,-2.97,-0.26,-47.84,52786
-16.52,15.75,4.06,-0.17,-5.15,2.77,-7.42,0.89,-45.10,52820
-5.97,8.71,1.66,-0.79,-4.94,1.22,-11.74,4.09,-42.03,52854
-12.75,6.07,-5.62,-1.02,-3.29,0.50,-14.12,6.66,-39.40,52888
-11.85,1.87,-6.73,-1.34,-1.45,-1.28,-16.27,8.45,-36.45,52922
-7.17,4.16,-7.61,-1.15,-0.59,-1.76,-17.11,8.81,-35.08,52957
-5.54,5.58,-3.61,-1.18,0.46,-2.15,-18.14,8.45,-33.63,52991
2.96,14.10,3.06,-1.47,0.66,-2.07,-19.32,7.86,-32.20,53025
2.13,10.70,-4.48,-2.10,1.13,-2.41,-19.66,7.83,-31.00,53059
4.20,15.13,-2.57,-1.82,1.10,-1.20,-20.43,7.86,-29.35,53093
7.45,14.86,-3.68,-2.47,2.07,-0.88,-20.48,9.16,-28.03,53127
0.39,17.96,-5.39,-2.88,3.24,0.06,-20.29,9.35,-26.91,53162
11.87,17.90,-3.29,-2.93,5.63,2.01,-19.70,9.68,-26.79,53196
2.90,10.83,-21.10,-3.32,7.16,1.31,-18.80,10.58,-28.56,53230
5.74,8.71,-23.92,-2.17,8.05,0.34,-18.01,10.03,-31.88,53264
-3.01,-0.82,-24.72,-1.23,7.83,-1.95,-15.65,8.59,-37.91,53298
-10.06,3.74,-16.85,0.01,5.56,-1.21,-12.17,6.42,-42.17,53333
-7.22,7.09,-6.08,-0.05,1.70,-0.51,-10.14,4.87,-43.85,53367
-3.07,3.80,-6.55,0.60,1.15,-1.45,-9.49,3.13,-44.68,53401
-7.07,7.17,-6.44,1.07,0.91,-0.23,-7.82,0.99,-46.32,53435
-5.35,5.92,-1.37,1.51,0.49,0.62,-7.06,-1.23,-47.03,53469
-5.93,7.63,1.17,1.81,-0.92,1.39,-6.78,-3.96,-47.59,53503
-5.51,10.94,-0.67,2.46,-1.92,2.69,-7.97,-5.86,-48.28,53538
-3.51,13.14,-0.76,2.44,-3.90,4.04,-10.63,-7.61,-46.11,53572
-6.78,12.91,2.51,1.83,-5.56,5.06,-15.86,-7.32,-44.33,53606
-3.25,14.87,2.98,1.34,-6.48,5.64,-20.72,-4.81,-40.31,53640
-9.88,16.80,-1.14,0.59,-6.86,4.51,-24.48,-1.14,-35.63,53674
-6.13,13.73,0.01,0.48,-6.62,3.70,-27.16,2.79,-31.04,53708
-2.13,10.06,-2.38,-0.45,-4.95,1.55,-28.92,4.95,-26.70,53743
-3.82,6.10,-6.11,-0.47,-3.11,0.65,-30.74,7.15,-24.04,53777
0.59,6.66,-5.76,-0.60,-2.68,-0.30,-31.92,8.30,-21.25,53811
-5.37,8.97,-3.81,-0.94,-1.41,-0.61,-33.18,9.41,-20.83,53845
-0.34,8.38,-3.29,-1.37,-1.02,-1.27,-34.60,9.49,-20.13,53879
-1.88,9.04,-4.49,-1.39,0.00,-1.14,-35.62,8.84,-19.77,53914
5.22,12.30,-8.10,-1.63,0.88,-0.93,-36.96,9.06,-20.96,53948
8.21,13.59,-5.34,-2.03,1.81,-0.10,-37.56,10.35,-23.98,53982
8.62,13.84,-0.50,-3.07,4.38,0.09,-36.66,12.92,-28.57,54016
8.89,5.63,-21.11,-4.00,9.61,-2.69,-33.27,15.59,-37.50,54050
1.71,2.43,-30.82,-2.66,8.58,-1.72,-27.49,17.45,-44.67,54084
-3.02,3.38,-16.44,-0.87,6.50,-1.50,-18.99,18.02,-47.71,54119
-4.25,4.60,-13.04,-0.42,3.80,-2.07,-13.80,16.47,-48.60,54153
-6.40,8.88,-8.89,0.24,1.27,-0.81,-11.46,15.10,-49.49,54187
1.29,7.22,-7.66,0.02,1.31,-0.82,-8.70,12.91,-48.32,54221
0.76,9.68,-4.30,0.58,1.01,0.50,-5.28,11.18,-47.72,54255
-5.01,7.22,-4.20,0.85,1.50,0.72,-1.78,8.16,-47.00,54290
-11.39,7.08,-2.62,0.96,0.85,0.70,2.15,4.75,-44.91,54324
-8.16,4.19,-7.17,1.17,0.16,-0.15,3.08,1.72,-43.55,54358
-7.34,6.64,-0.04,1.11,-1.94,0.82,2.88,-0.86,-41.55,54392
3.30,12.24,-3.85,2.20,-3.11,1.50,1.34,-3.49,-41.01,54426
2.62,14.74,0.20,2.36,-3.14,3.19,0.92,-6.36,-39.75,54460
-7.74,19.04,4.94,1.69,-4.38,5.57,-1.43,-10.26,-36.38,54495
-14.41,15.21,11.11,0.42,-5.35,4.96,-4.63,-11.63,-35.24,54529
-14.77,13.14,1.26,-0.24,-7.04,3.42,-8.80,-11.81,-34.11,54563
-4.06,7.69,-6.15,-0.37,-4.38,1.20,-13.72,-11.43,-31.89,54597
-10.27,6.54,-5.79,-0.53,-2.74,0.37,-15.90,-11.22,-31.80,54631
-5.37,7.81,-2.64,-0.40,-2.74,-0.24,-18.75,-10.79,-28.33,54666
-1.76,10.61,-3.32,-0.73,-1.89,-0.33,-20.74,-9.81,-27.19,54700
1.07,9.72,-1.47,-0.81,-1.64,-0.52,-23.17,-9.38,-25.75,54734
2.60,9.99,-0.92,-1.43,-0.67,-0.45,-24.96,-7.50,-24.09,54768
11.36,12.53,-6.01,-1.86,1.46,-0.31,-27.07,-6.08,-24.61,54802
12.14,13.29,-7.60,-2.84,4.21,-0.25,-28.06,-2.76,-28.38,54836
12.15,6.91,-26.06,-3.15,9.66,-1.57,-26.62,0.73,-36.26,54871
13.39,1.89,-26.55,-2.22,11.02,-2.50,-22.42,3.38,-43.57,54905
-0.38,-0.42,-25.57,-0.88,8.54,-3.06,-14.70,5.09,-49.69,54939
-1.95,6.26,-9.94,-0.05,1.07,-1.21,-12.70,6.55,-50.13,54973
-3.31,10.42,-0.12,0.37,1.12,-0.11,-11.39,7.57,-50.38,55007
-8.42,8.69,1.69,0.43,1.06,-0.79,-8.70,8.81,-49.04,55041
-1.85,4.86,-13.64,0.41,1.35,-0.93,-7.66,8.74,-47.76,55076
-1.70,7.07,-6.25,0.96,0.86,0.68,-4.03,8.87,-45.98,55110
-0.35,5.29,-0.58,1.64,-0.74,0.57,-2.44,8.21,-45.03,55144
-1.79,10.59,0.20,1.80,-1.03,2.21,1.11,6.42,-43.47,55178
-8.18,10.82,1.26,1.59,-1.61,2.50,3.96,3.77,-40.81,55212
-6.50,10.33,2.81,1.48,-3.23,3.48,5.32,1.42,-39.58,55247
-15.08,12.56,7.17,1.31,-4.58,4.21,5.92,-2.50,-38.64,55281
-10.59,14.54,1.24,0.89,-6.17,4.57,3.87,-6.80,-38.25,55315
-3.89,13.63,-3.89,0.52,-6.66,3.75,0.34,-9.15,-37.55,55349
-5.94,10.96,-5.87,0.13,-4.99,1.93,-4.37,-11.74,-36.41,55383
-5.56,9.45,-7.38,-0.07,-4.01,0.53,-7.80,-12.73,-34.58,55417
-0.89,6.96,-5.31,-0.14,-3.53,-0.22,-9.95,-14.44,-33.51,55452
-1.15,11.05,0.18,-0.10,-2.63,0.17,-12.58,-15.57,-30.94,55486
3.58,13.24,0.47,-1.36,-1.64,-1.74,-14.21,-16.59,-30.17,55520
0.23,11.35,-9.48,-1.45,0.33,-0.79,-14.78,-18.58,-29.26,55554
7.39,11.47,-4.85,-1.94,1.18,-0.79,-15.51,-19.70,-30.33,55588
4.87,9.71,-7.28,-2.55,3.06,-0.22,-16.05,-21.10,-32.68,55623
7.34,10.86,-7.75,-3.09,5.45,-0.20,-16.53,-20.71,-38.25,55657
6.25,1.31,-29.14,-3.47,9.74,-2.27,-12.57,-20.14,-44.74,55691
5.10,-2.13,-32.84,-1.16,8.83,-1.73,-5.55,-19.96,-49.93,55725
-3.07,4.66,-19.87,-0.35,7.09,-2.01,3.73,-20.94,-51.07,55759
-10.29,7.87,-8.59,0.00,2.48,-0.97,6.93,-21.98,-52.29,55793
-3.52,7.26,-6.24,0.50,1.08,-0.29,7.57,-23.34,-52.35,55828
-12.03,6.53,-3.41,0.73,0.88,-0.20,8.11,-25.40,-52.15,55862
-8.43,4.05,-5.61,0.86,0.59,-1.13,8.81,-26.47,-51.91,55896
-7.12,4.15,-3.40,1.32,-0.19,0.29,8.83,-27.87,-51.55,55930
-7.91,8.17,-1.20,2.13,-2.00,1.28,6.68,-30.69,-50.04,55964
-5.91,12.66,0.29,2.91,-2.27,3.39,1.58,-33.28,-48.16,55999
-8.89,17.31,6.52,2.80,-4.57,5.90,-8.48,-34.80,-45.86,56033
-3.88,18.74,10.05,1.14,-7.29,7.00,-20.62,-31.92,-42.17,56067
-5.58,12.85,0.81,0.48,-6.84,4.44,-28.41,-22.95,-35.19,56101
-0.33,11.45,0.33,0.29,-5.04,2.47,-35.14,-21.88,-31.89,56135
-6.75,8.17,-4.93,-0.97,-1.56,-0.86,-35.68,-20.80,-30.33,56169
-6.04,4.57,-9.61,-0.86,-0.63,-2.55,-34.87,-21.75,-30.97,56204
-1.53,3.32,-4.33,-0.49,-0.85,-1.77,-34.46,-23.38,-30.20,56238
-3.37,12.22,-0.23,-0.82,-0.62,-0.89,-34.77,-22.89,-30.24,56272
3.08,12.39,-3.44,-1.30,0.01,-1.07,-34.46,-22.74,-31.19,56306
4.14,13.58,-5.18,-1.16,0.23,-0.56,-34.55,-22.57,-32.96,56340
4.20,11.35,-2.66,-1.87,1.36,-0.51,-34.58,-22.11,-36.12,56375
8.90,10.94,-2.54,-2.35,2.71,-0.11,-33.56,-20.42,-40.47,56409
9.20,7.49,-13.50,-3.44,5.57,-1.18,-30.90,-18.21,-48.90,56443
10.33,5.99,-18.14,-2.09,6.29,-0.20,-24.95,-14.95,-57.72,56477
-6.97,2.09,-24.33,-1.17,7.24,-1.85,-16.08,-15.16,-62.69,56511
-0.15,8.07,-13.14,-0.12,3.92,0.00,-9.89,-16.21,-64.67,56545
-4.88,5.45,-8.87,-0.43,3.22,-1.50,-3.39,-19.76,-66.73,56580
-6.05,3.24,-10.17,0.17,2.16,-0.51,-1.07,-22.52,-65.67,56614
-12.04,4.79,-8.61,0.97,1.11,0.24,-1.18,-26.88,-64.21,56648
-8.72,6.54,-4.92,1.35,-0.03,1.90,-4.46,-30.43,-61.74,56682
-7.37,11.17,4.95,1.87,-2.44,2.78,-12.13,-32.81,-58.86,56716
-13.08,13.24,5.24,2.01,-3.84,3.77,-23.49,-31.13,-53.14,56750
-19.30,12.04,3.38,1.72,-6.17,4.40,-34.22,-26.92,-44.21,56785
-8.92,13.60,4.08,1.04,-7.94,3.39,-41.63,-20.83,-34.07,56819
-4.81,3.44,-8.49,0.43,-3.89,0.14,-44.43,-17.19,-26.69,56853
-1.87,7.68,-12.30,0.54,-3.88,1.44,-44.26,-13.12,-22.68,56887
-0.61,9.92,-2.91,0.35,-3.35,0.87,-44.18,-8.89,-17.32,56921
1.21,9.96,-4.42,-0.47,-2.77,-0.12,-43.77,-6.87,-14.07,56956
-0.24,9.83,-5.02,-0.65,-1.17,-0.35,-43.51,-4.71,-12.53,56990
0.23,10.28,-1.79,-0.97,-0.35,-0.67,-43.01,-2.56,-12.28,57024
6.37,12.23,-3.36,-1.50,1.02,-1.11,-42.81,-1.72,-12.96,57058
4.75,11.34,-7.47,-2.07,3.13,-1.66,-43.79,-1.13,-17.58,57092
6.14,11.29,-9.11,-2.35,3.83,-1.71,-44.62,0.45,-22.23,57126
5.74,9.36,-12.56,-2.71,3.91,-1.67,-45.00,1.58,-26.37,57161
5.69,8.86,-17.80,-2.44,4.46,-1.18,-45.37,4.63,-31.98,57195
1.80,6.40,-18.48,-1.81,4.30,-0.61,-45.13,6.68,-36.36,57229
1.79,7.55,-14.61,-1.56,4.92,0.35,-43.67,10.17,-41.74,57263
-3.42,5.81,-14.93,-1.12,5.48,-1.04,-39.81,11.44,-49.11,57297
-5.97,2.62,-16.17,-0.27,4.04,-0.94,-36.92,12.44,-53.89,57332
-10.69,3.32,-11.68,0.44,2.16,0.21,-34.99,13.11,-57.22,57366
-12.58,2.91,-2.79,1.67,-0.86,1.31,-34.49,13.02,-56.69,57400
-11.16,8.80,1.76,2.70,-2.68,1.94,-36.66,14.13,-54.87,57434
-9.25,10.17,2.48,2.65,-4.13,2.62,-39.64,17.79,-50.31,57468
-7.50,9.71,2.66,2.27,-5.70,3.59,-41.20,22.36,-43.70,57502
-6.34,13.73,0.77,1.75,-6.44,4.19,-39.96,28.46,-37.69,57537
1.76,17.55,2.76,1.08,-7.57,4.30,-35.33,36.20,-28.56,57571
0.71,12.12,-1.79,0.07,-5.53,1.29,-32.27,39.24,-24.23,57605
-3.96,8.44,-8.45,0.14,-3.88,0.38,-30.31,40.50,-21.98,57639
-5.63,6.71,-4.10,-0.10,-2.42,-0.22,-28.87,41.60,-20.77,57673
-3.60,10.74,-2.49,-0.47,-2.18,-0.29,-27.38,41.74,-20.08,57708
0.82,6.03,-3.05,-1.62,-0.22,-1.93,-28.66,41.77,-19.10,57742
-0.14,9.79,-4.54,-1.86,0.93,-1.01,-28.14,42.05,-19.20,57776
6.45,12.32,0.45,-2.09,1.35,-1.12,-27.93,42.41,-18.75,57810
3.62,12.02,-9.12,-2.39,3.35,-0.98,-26.88,43.91,-19.85,57844
5.19,12.18,-6.86,-2.04,3.23,-0.34,-24.04,44.65,-19.60,57878
2.88,9.95,-12.59,-2.21,3.67,-0.58,-19.18,46.05,-18.66,57913
0.31,6.15,-16.92,-2.03,4.57,-0.13,-13.90,45.72,-17.52,57947
-3.54,4.67,-16.53,-1.11,4.94,-0.11,-7.83,43.77,-15.00,57981
-4.65,4.40,-12.07,-0.74,4.61,-0.64,-2.82,41.13,-12.38,58015
-0.64,6.74,-8.74,-0.26,3.19,-1.10,-0.92,38.44,-9.46,58049
-1.59,8.97,-7.87,-0.08,2.74,-1.15,1.33,35.14,-6.46,58083
-3.62,7.47,-5.51,0.11,1.95,-0.96,2.06,31.56,-2.95,58118
-5.23,9.54,-5.77,0.72,1.10,0.38,4.95,28.72,-0.60,58152
-5.39,8.90,-2.76,0.76,0.39,0.17,7.47,25.36,2.75,58186
-3.46,4.39,-2.82,1.17,-0.46,0.26,10.32,22.33,2.25,58220
-4.95,10.96,-1.71,1.93,-1.52,1.94,14.43,20.23,3.19,58254
-5.34,6.84,0.20,1.81,-2.62,1.67,20.37,16.31,2.63,58289
-4.73,10.39,-0.45,1.66,-3.30,1.40,24.89,12.61,0.57,58323
-6.33,7.61,-2.28,1.57,-2.38,0.11,28.30,9.43,-1.56,58357
1.66,11.05,-2.11,1.68,-2.17,0.98,30.27,6.68,-3.86,58391
1.18,12.65,-1.20,1.39,-1.77,1.29,32.70,2.81,-6.45,58425
-0.36,7.88,-3.96,1.15,-1.56,1.38,35.28,-2.88,-8.20,58459
-6.11,7.30,-5.53,1.12,-1.81,1.97,36.41,-7.91,-11.36,58494
-11.41,9.41,-5.72,1.14,-2.58,2.61,36.31,-13.10,-14.59,58528
-5.97,9.42,-2.31,0.94,-2.72,2.30,34.73,-18.66,-17.83,58562
-7.09,10.34,-2.65,0.57,-2.41,1.49,32.59,-21.62,-21.28,58596
-5.49,8.05,-4.13,0.36,-2.43,1.22,29.44,-24.19,-24.82,58630
-3.50,9.56,-5.72,0.25,-2.44,1.14,27.17,-25.67,-27.45,58665
-1.24,9.28,-5.75,0.28,-2.49,1.27,23.33,-26.37,-28.75,58699
0.43,9.53,-4.16,0.03,-1.97,1.18,19.95,-26.76,-31.86,58733
-3.31,8.41,-3.81,-0.30,-1.64,0.54,17.45,-25.81,-32.32,58767
1.15,11.71,-3.77,-0.54,-1.93,0.42,15.21,-24.14,-33.10,58801
-2.71,9.03,-4.48,-0.69,-1.71,-0.04,14.10,-22.20,-33.75,58835
0.15,9.03,-2.42,-0.93,-0.80,-0.65,13.83,-20.17,-32.94,58870
-0.92,10.10,-1.71,-1.30,-0.02,-0.59,14.38,-17.54,-31.80,58904
0.57,8.03,-3.98,-1.58,0.34,-0.94,16.25,-16.03,-29.67,58938
-0.35,8.61,-5.58,-1.94,1.03,-0.98,18.08,-14.97,-26.82,58972
0.41,7.22,-6.63,-2.24,1.62,-0.93,19.58,-15.71,-23.40,59006
-2.66,6.95,-7.14,-2.21,2.00,-0.94,20.74,-17.41,-19.80,59041
-3.80,8.15,-6.34,-2.08,2.04,-1.05,21.28,-19.92,-16.30,59075
-1.94,6.30,-9.30,-2.00,1.73,-1.17,21.03,-23.17,-15.17,59109
1.40,11.19,-6.99,-1.67,1.75,-0.45,20.40,-25.84,-13.26,59143
2.87,10.17,-4.74,-1.94,2.06,-0.60,19.20,-30.30,-11.93,59177
0.20,9.94,-4.55,-2.22,2.78,-0.33,17.77,-34.22,-12.48,59211
0.20,11.58,-6.76,-2.22,3.36,-0.47,15.52,-38.00,-12.48,59246
-0.74,8.46,-11.14,-2.10,3.15,-0.50,13.14,-41.84,-15.97,59280
-2.47,8.05,-11.66,-1.70,2.85,-0.14,10.10,-44.24,-20.74,59314
4.84,9.70,-8.37,-1.48,2.31,-0.08,8.18,-44.67,-26.59,59348
5.34,14.79,-5.95,-1.40,2.24,0.62,7.95,-42.75,-32.78,59382
-5.07,11.37,-7.04,-1.48,2.76,0.18,9.27,-40.60,-37.36,59416
-1.46,9.81,-6.31,-1.45,2.82,0.37,14.12,-37.43,-41.48,59451
-2.36,9.83,-7.20,-1.58,3.22,0.12,19.51,-35.03,-43.76,59485
-19.38,8.41,-17.59,-2.02,3.44,-0.78,26.81,-32.67,-44.29,59519
-9.44,7.33,-13.48,-0.70,2.58,-0.55,34.52,-31.04,-42.94,59553
-6.21,6.59,-9.89,0.13,1.13,-0.05,39.83,-31.54,-42.01,59587
-3.19,9.60,-0.67,-0.21,1.24,-0.05,44.52,-33.09,-40.57,59622
-4.10,10.20,-1.27,-0.71,1.78,-0.33,49.78,-34.43,-38.79,59656
0.07,9.95,-3.81,-0.89,1.95,-0.16,53.95,-37.14,-36.31,59690
-0.61,8.20,-7.21,-0.96,2.09,-0.11,58.64,-40.95,-32.17,59724
-4.63,6.92,-7.44,-0.67,1.91,-0.00,61.39,-43.89,-29.63,59758
-4.91,7.89,-4.76,-0.46,1.51,-0.06,63.40,-46.80,-23.00,59792
-3.56,9.51,-2.50,-0.52,1.51,-0.03,65.49,-51.11,-23.40,59827
-2.12,9.85,-0.92,-0.52,1.37,-0.06,67.03,-53.83,-20.37,59861
-4.58,8.01,-2.94,-0.91,1.54,-0.52,68.81,-56.68,-18.14,59895
-3.11,9.26,-4.93,-0.90,1.73,-0.44,70.24,-58.30,-15.58,59929
-3.20,9.15,-4.46,-1.01,2.11,-0.63,71.22,-59.56,-12.99,59963
1.51,13.07,-1.65,-1.03,2.75,-0.44,72.81,-61.56,-6.80,59998
0.26,12.96,-8.10,-0.68,1.92,0.50,72.89,-64.28,-2.81,60032
3.49,11.10,-7.16,-0.93,3.51,0.81,69.79,-70.01,4.94,60066
1.74,9.08,-9.38,-1.14,4.63,0.66,62.07,-74.26,12.69,60100
7.60,7.59,-15.92,-1.33,6.28,-0.42,54.22,-76.21,21.46,60134
2.23,8.15,-12.07,-0.58,5.00,-0.37,43.09,-77.68,30.14,60168
-11.64,10.00,-11.73,0.01,3.64,-0.47,33.81,-77.87,34.07,60203
-4.78,7.07,-5.98,-0.59,1.69,0.15,26.98,-78.46,33.81,60237
-13.01,4.99,-5.42,0.05,0.26,0.44,20.39,-77.97,34.64,60271
-10.54,7.63,-1.45,1.06,-2.26,1.41,18.14,-77.16,34.89,60305
-7.16,9.11,-0.48,1.02,-2.88,1.12,18.52,-75.33,36.03,60339
-6.77,7.29,-5.42,0.55,-2.83,-0.49,22.48,-73.63,36.92,60374
-3.40,7.25,-6.36,0.80,-1.19,-0.88,25.69,-72.14,36.35,60408
-8.31,8.20,-4.82,0.70,-1.18,-1.02,29.58,-69.83,37.30,60442
-6.16,8.20,-3.07,0.34,-0.92,-1.07,33.10,-67.63,37.36,60476
-6.63,7.70,-0.91,0.08,-1.05,-1.00,36.01,-65.90,36.50,60510
-5.55,10.76,5.43,0.01,-0.44,-1.44,39.45,-64.12,35.98,60544
-2.85,10.62,-4.95,-0.27,0.08,-1.21,41.79,-63.17,36.07,60579
-2.44,9.72,-0.91,-0.06,0.12,-1.00,43.20,-61.25,36.25,60613
-0.90,10.69,-0.50,-0.37,0.67,-0.76,43.31,-61.44,36.47,60647
0.48,11.24,-3.64,-0.88,0.73,-0.37,42.79,-62.50,37.01,60681
-1.37,11.06,-4.43,-0.94,0.99,0.11,40.13,-65.19,36.86,60715
-10.32,10.86,-6.28,-1.27,1.48,0.58,37.36,-68.23,36.36,60750
-2.46,9.77,-4.56,-0.92,1.48,1.12,33.81,-71.41,36.26,60784
-0.92,10.94,-3.69,-1.34,2.70,1.36,25.83,-75.30,34.62,60818
4.19,11.95,-0.70,-1.62,4.80,0.51,17.10,-78.24,33.29,60852
2.40,6.63,-12.16,-1.81,8.01,-1.81,6.17,-81.95,29.48,60886
-0.64,4.86,-13.38,-0.61,4.36,-0.70,1.84,-84.96,27.07,60920
1.88,7.78,-8.35,-0.55,2.76,-1.14,-1.26,-86.83,25.05,60955
2.05,7.54,-8.04,-0.36,1.66,-1.59,-1.49,-89.24,22.26,60989
-1.90,11.18,-5.51,0.22,1.89,-0.39,-4.37,-90.76,19.79,61023
1.09,5.48,-5.94,-0.38,1.67,-1.47,-5.54,-92.33,14.05,61057
-3.61,10.87,-4.40,-0.05,2.08,0.61,-10.95,-92.41,8.58,61091
-5.47,7.01,-1.21,-0.29,1.26,0.12,-15.27,-90.57,2.50,61125
-9.06,7.10,-5.88,0.05,0.53,0.79,-19.96,-87.69,-4.68,61160
-6.13,5.99,-4.69,0.41,-1.03,0.97,-23.47,-84.49,-6.94,61194
-7.23,8.35,-2.38,1.01,-2.06,1.55,-27.17,-79.77,-7.85,61228
-10.25,7.98,-2.02,0.88,-2.60,1.42,-30.97,-75.11,-6.28,61262
-8.54,5.98,-5.58,0.35,-3.08,0.46,-31.56,-72.70,-4.93,61296
-7.60,7.38,0.00,0.94,-3.52,0.77,-31.88,-69.80,-0.53,61331
-4.14,7.71,-4.09,0.47,-2.26,-0.60,-30.43,-69.38,1.29,61365
-2.86,7.90,-6.68,0.79,-1.91,-0.38,-27.95,-69.37,3.00,61399
6.05,10.13,-3.57,1.12,-2.89,-0.29,-25.78,-67.74,6.62,61433
-1.25,10.16,0.17,0.43,-0.97,-0.80,-25.87,-66.63,7.88,61467
-2.22,8.42,-4.04,-0.16,-0.56,-1.10,-23.71,-67.09,6.99,61501
-3.42,8.78,-3.85,-0.20,-0.35,-1.06,-21.82,-67.86,4.74,61536
-4.71,8.40,-1.44,-0.46,0.13,-1.04,-21.06,-67.85,1.59,61570
