ax,ay,az,gx,gy,gz,mx,my,mz,timestamp
-6.31,10.29,-6.69,-1.75,2.63,-1.85,24.01,4.22,-48.38,131706
-2.75,7.92,-6.70,-2.01,2.63,-1.67,25.46,7.83,-43.70,131740
-2.25,10.33,-7.04,-2.09,3.03,-1.63,27.20,10.00,-39.21,131774
-0.67,11.45,-11.17,-3.20,4.37,-2.52,27.55,13.17,-32.84,131808
2.31,1.12,-12.03,-3.88,5.09,-2.33,26.50,16.41,-22.71,131842
-0.34,8.13,-6.72,-3.03,5.48,-1.21,24.06,16.79,-14.00,131876
3.34,4.65,4.57,-1.48,3.62,0.12,21.86,15.87,-8.45,131911
3.80,16.81,-5.87,-1.09,3.56,1.38,21.10,14.50,-5.20,131945
-9.88,8.47,-6.47,-1.77,3.53,0.82,19.35,12.64,-1.46,131979
-11.04,4.64,-12.31,-1.11,3.12,0.22,16.11,11.39,2.98,132013
-10.12,7.44,-8.76,-0.61,2.17,0.02,13.88,10.26,4.41,132047
-9.09,10.58,-4.23,-0.73,1.74,-0.60,12.01,10.06,5.44,132082
-8.56,7.46,-2.42,-0.60,1.19,-0.26,9.82,9.70,6.18,132116
-2.52,4.75,-2.53,-0.02,0.18,0.84,9.50,9.02,6.66,132150
6.36,5.71,-6.21,0.14,-0.30,1.22,10.25,8.65,5.99,132184
-3.96,9.40,-5.44,-0.41,1.37,-0.24,9.21,8.54,6.93,132218
0.15,8.76,-4.01,-1.61,3.31,-1.48,5.00,7.16,8.70,132252
1.37,14.47,-5.87,-2.53,4.74,-2.49,-1.46,5.09,9.54,132287
3.57,9.54,-7.44,-2.62,4.07,-2.18,-8.04,2.70,10.03,132321
2.73,9.85,-8.60,-2.15,3.03,-1.16,-12.83,-0.38,8.93,132355
0.28,7.00,-9.25,-2.98,4.29,-1.62,-17.22,-2.78,8.52,132389
1.60,6.20,-5.43,-3.16,4.72,-1.63,-22.33,-6.68,5.09,132423
-0.91,10.99,-11.41,-4.37,5.79,-2.72,-27.74,-11.06,-0.51,132458
-6.35,6.11,-14.78,-4.23,4.97,-2.70,-31.12,-15.71,-6.28,132492
-13.87,2.66,-13.47,-3.64,4.22,-2.65,-32.97,-19.51,-12.38,132526
-9.71,-2.10,-8.12,-2.40,2.62,-1.16,-33.59,-21.73,-16.53,132560
3.32,13.02,-8.62,-0.91,1.46,0.32,-34.20,-21.53,-18.05,132594
14.37,19.03,-8.13,-2.72,3.35,0.62,-34.90,-21.05,-23.22,132628
8.40,16.16,-8.81,-3.44,4.83,-0.48,-34.93,-21.18,-29.99,132663
3.47,10.18,-8.81,-3.93,5.55,-0.23,-33.35,-19.85,-38.15,132697
-4.19,5.88,-13.60,-4.54,6.68,0.56,-30.87,-17.42,-46.02,132731
1.87,11.23,-16.48,-3.89,6.19,0.80,-25.80,-14.40,-55.61,132765
-16.17,0.25,-15.87,-3.82,5.19,0.86,-19.85,-10.33,-56.50,132799
-13.29,-0.31,-12.20,-1.12,1.61,1.24,-17.09,-8.80,-58.07,132833
-8.01,39.16,-10.77,1.94,-0.35,0.26,-16.18,-9.50,-57.61,132868
-7.07,13.60,-12.75,-1.68,-0.47,-2.83,-17.20,-9.24,-58.54,132902
0.94,-5.99,-2.38,-3.30,2.74,-1.73,-14.79,-7.31,-59.75,132936
-3.68,5.76,-0.20,-2.91,3.34,-0.13,-10.06,-3.62,-60.46,132970
-5.39,13.95,-3.47,-1.05,2.28,1.04,-6.40,-1.96,-61.15,133004
-6.15,15.35,-3.10,0.05,1.49,1.09,-3.67,-1.32,-61.60,133039
-5.37,6.11,-0.51,-1.19,2.42,0.48,0.15,-0.25,-61.15,133073
-5.18,5.06,-0.94,-2.32,3.56,-0.18,4.82,2.09,-60.38,133107
-5.43,8.58,-5.52,-3.09,4.17,-1.16,11.01,6.42,-57.13,133141
-7.12,7.31,-7.12,-2.76,3.46,-1.47,14.70,9.51,-52.84,133175
-9.42,7.52,-4.70,-1.87,2.14,-1.33,17.19,13.34,-48.89,133209
-9.70,7.41,-1.50,-1.66,1.57,-1.24,17.95,15.70,-46.36,133244
-11.79,11.99,-1.24,-1.24,1.05,-1.64,18.52,17.87,-43.76,133278
-11.92,16.20,-6.99,-0.50,0.69,-2.93,17.07,20.01,-42.14,133312
2.37,6.39,-4.51,-0.92,-0.40,-3.08,14.51,21.56,-40.57,133346
-0.96,38.95,-8.45,0.63,-0.32,-3.19,11.90,23.02,-39.02,133380
-10.96,13.00,-11.10,-2.39,2.32,-1.97,11.65,24.95,-33.75,133415
1.61,6.05,-9.66,-4.19,2.22,-0.51,11.37,24.70,-27.27,133449
-3.07,-1.36,-7.47,-4.27,2.28,1.82,13.62,23.68,-19.91,133483
-0.90,-7.08,-3.74,-3.42,2.31,3.52,16.97,20.90,-15.45,133517
-2.98,-4.71,-1.68,-3.21,4.04,3.87,19.57,16.53,-7.80,133551
-7.62,0.43,-6.24,-2.69,5.10,2.89,19.06,13.40,-1.56,133585
-20.38,-4.26,-36.11,-2.70,5.49,2.37,15.71,10.06,4.14,133620
-4.18,10.96,-5.23,-3.30,2.01,0.18,14.40,8.93,5.22,133654
-7.57,2.39,0.28,-0.80,0.73,-0.66,11.56,8.59,6.56,133688
-5.83,11.89,-1.02,-0.50,0.94,-0.75,10.33,8.71,7.94,133722
-4.63,10.97,-3.58,-1.63,1.33,-1.34,7.94,8.04,8.93,133756
-4.46,6.73,-2.26,-2.02,1.13,-1.67,5.92,6.93,10.36,133791
-4.51,11.03,-5.15,-1.64,1.14,-1.83,3.05,5.29,11.15,133825
-5.02,3.66,-11.09,-2.65,1.94,-1.78,-0.54,3.55,12.42,133859
-8.79,2.96,-9.64,-2.20,1.58,-0.91,-7.10,0.66,13.59,133893
-3.27,9.87,-5.83,-1.54,0.81,0.03,-5.60,-1.67,13.34,133927
-4.54,6.65,-4.69,-1.12,2.55,0.32,-7.82,-3.16,13.04,133961
-19.47,5.71,2.79,-0.16,2.47,1.04,-10.95,-3.17,11.81,133996
0.29,1.73,4.02,-0.22,-0.04,2.23,-10.36,-2.18,11.46,134030
-17.06,0.08,0.51,-0.73,1.40,1.31,-12.07,-2.56,10.35,134064
-12.72,6.85,-1.57,-0.02,1.06,0.96,-13.17,-1.91,9.69,134098
-5.59,4.67,-0.18,-0.24,0.95,0.44,-14.03,-1.61,9.09,134132
-8.46,11.78,-4.21,-0.86,1.78,-0.59,-16.28,-2.82,8.30,134166
-6.72,6.10,-3.22,-1.48,1.83,-1.10,-18.36,-4.44,7.29,134201
-5.39,3.87,-2.85,-0.69,1.09,-0.81,-20.32,-5.55,6.74,134235
-0.40,14.31,-2.56,-0.17,0.85,-0.17,-21.10,-6.80,5.32,134269
1.97,12.69,-1.60,-1.15,1.74,-0.04,-23.02,-7.89,4.60,134303
1.79,12.82,-2.21,-1.53,2.59,0.25,-26.24,-8.58,2.35,134337
1.00,10.87,-4.13,-1.53,2.58,0.32,-28.14,-8.32,-0.12,134372
-2.90,7.35,-8.32,-1.40,2.13,0.36,-29.87,-8.36,-2.50,134406
-5.49,3.51,-5.94,-0.92,1.04,0.31,-31.20,-7.91,-4.28,134440
-8.71,6.45,-3.32,-0.44,1.00,0.15,-32.07,-7.67,-5.10,134474
-10.43,10.74,-2.96,-1.51,2.58,-2.01,-33.44,-9.35,-8.04,134508
-8.56,3.52,-8.02,-1.59,2.22,-2.68,-34.73,-12.64,-11.18,134542
-3.93,6.25,-8.65,-0.75,1.26,-1.72,-34.65,-15.54,-12.88,134577
-0.82,10.70,-6.14,-0.70,1.02,-0.99,-35.40,-16.30,-14.97,134611
-0.20,10.71,0.01,-1.17,1.37,-0.65,-36.04,-17.51,-16.52,134645
1.83,9.81,1.34,-1.85,2.51,-0.11,-36.41,-18.05,-19.66,134679
-2.13,12.83,-2.73,-1.72,3.33,0.38,-36.83,-16.65,-24.50,134713
-3.02,7.89,-5.15,-1.90,3.02,0.35,-36.89,-16.50,-27.95,134748
-9.38,0.81,-10.27,-1.08,1.55,0.43,-35.98,-15.23,-29.47,134782
-12.79,7.65,-5.81,-0.13,0.59,-0.27,-35.85,-15.04,-31.23,134816
-11.57,7.04,-3.59,-0.49,0.77,-1.07,-35.41,-16.00,-31.48,134850
-7.05,7.46,-1.61,-0.48,0.76,-1.04,-35.50,-17.44,-32.86,134884
-5.02,10.35,-4.05,-0.88,1.38,-1.28,-34.58,-18.25,-33.72,134918
-3.65,11.61,-6.26,-1.90,2.70,-2.07,-33.46,-20.23,-37.97,134953
-1.76,6.37,-10.70,-3.68,4.76,-3.02,-30.05,-20.72,-43.07,134987
2.84,5.08,-5.76,-3.13,4.24,-2.10,-26.31,-21.37,-48.54,135021
0.78,7.95,-1.98,-1.36,3.00,-0.13,-22.32,-20.07,-51.56,135055
1.43,8.57,-7.19,1.33,0.56,1.65,-21.40,-19.89,-52.86,135089
-4.82,6.66,-1.56,1.05,-0.82,2.56,-21.91,-19.79,-52.31,135124
-9.28,13.85,0.36,0.89,-0.59,1.75,-23.52,-19.56,-52.48,135158
-5.52,10.13,-2.37,-0.10,0.02,0.92,-24.10,-18.93,-51.59,135192
-5.80,9.81,-6.17,-0.48,0.69,0.16,-23.72,-17.98,-51.77,135226
-7.72,5.96,-8.17,-1.39,2.06,-0.90,-21.88,-17.52,-54.25,135260
-6.08,6.57,-6.25,-1.06,1.62,-0.87,-19.89,-16.90,-55.96,135294
-4.33,8.49,-4.04,-0.41,0.68,-0.36,-18.58,-16.91,-56.69,135329
-3.34,11.41,-2.58,-0.79,1.08,-0.86,-18.23,-16.57,-56.65,135363
-4.02,8.48,-4.12,-1.18,1.39,-1.57,-15.83,-16.15,-57.44,135397
-1.60,5.60,-4.00,-1.04,1.43,-1.13,-13.61,-15.20,-59.22,135431
2.33,13.05,-2.33,-1.33,1.94,-0.85,-11.18,-14.38,-60.36,135465
-0.08,13.33,-4.57,-1.87,2.59,-1.19,-8.75,-12.80,-61.88,135500
-1.54,8.31,-8.44,-2.32,2.96,-1.42,-4.95,-10.48,-62.54,135534
-1.14,6.97,-7.65,-2.55,3.57,-1.32,-0.58,-7.44,-62.76,135568
-1.99,8.42,-5.54,-2.91,4.22,-1.20,4.62,-4.38,-61.34,135602
-6.56,7.93,-9.71,-3.21,4.83,-1.98,11.56,0.79,-58.71,135636
-5.77,4.91,-13.10,-3.18,4.78,-2.32,16.19,5.41,-54.44,135670
-11.84,-1.73,-7.21,-2.34,3.87,-1.00,19.72,9.09,-50.01,135705
0.38,17.56,-6.29,-0.63,3.02,0.21,23.08,9.88,-46.30,135739
-7.62,5.23,-0.71,-1.73,2.93,-0.28,25.56,11.44,-41.73,135773
-3.24,6.52,-4.81,-0.35,1.39,0.83,28.06,10.83,-38.98,135807
-3.13,6.72,-4.29,-0.05,0.88,1.07,30.34,9.94,-36.79,135841
-9.32,5.26,-6.61,0.59,-0.16,1.30,31.54,8.43,-36.73,135875
-8.90,9.00,-4.70,0.95,-0.78,0.76,32.34,6.81,-37.27,135910
-8.30,8.26,-2.51,0.89,-0.85,0.06,32.26,6.36,-38.78,135944
-5.86,11.53,-1.27,0.89,-1.37,0.05,31.45,5.10,-40.15,135978
-1.40,11.23,0.24,0.36,-1.16,0.25,31.19,4.87,-40.72,136012
-1.95,11.14,-1.73,-0.46,0.04,-0.08,31.45,4.69,-39.92,136046
-4.08,8.92,-6.94,-1.47,1.90,-0.88,32.59,6.14,-35.91,136081
-7.78,6.18,-6.01,-2.23,3.11,-1.93,32.99,8.42,-30.81,136115
-5.61,9.07,-6.14,-2.17,3.05,-2.70,32.27,11.24,-23.40,136149
-3.32,6.14,-4.92,-2.27,2.69,-2.69,29.28,14.35,-18.81,136183
-4.17,7.71,-3.18,-2.17,2.56,-1.81,27.01,15.14,-14.47,136217
-4.55,10.18,-2.67,-2.41,2.89,-1.60,24.35,15.38,-9.27,136251
-2.93,9.04,-5.09,-2.70,3.34,-1.31,21.34,15.35,-3.71,136286
2.79,9.50,-7.05,-2.85,3.79,-1.04,17.89,14.31,0.57,136320
3.98,9.50,-7.20,-2.59,4.17,-0.21,13.36,11.85,4.69,136354
5.64,14.96,-7.35,-1.74,3.94,0.43,10.03,10.03,8.18,136388
-5.71,5.98,-7.20,-1.46,3.06,0.90,5.86,8.02,9.47,136422
-9.10,3.56,-7.70,-0.42,1.41,1.55,5.29,7.56,10.04,136457
-15.76,2.26,-4.67,0.23,0.19,0.41,5.23,7.42,9.79,136491
-15.09,4.51,-4.10,0.81,-0.66,-0.19,5.57,8.64,8.93,136525
-8.44,14.09,-0.71,0.24,0.04,-1.49,4.52,9.44,8.99,136559
-8.11,8.53,-5.13,-0.99,1.14,-2.77,2.02,9.02,9.70,136593
-7.52,4.37,-7.18,-1.18,1.05,-2.31,-0.85,7.91,10.51,136627
1.02,9.35,-7.02,-0.58,0.12,-1.12,-2.50,6.93,10.07,136662
3.63,7.60,-2.89,-1.03,1.05,-0.37,-3.92,5.63,9.92,136696
10.29,16.38,3.32,-0.54,1.70,0.86,-5.60,5.29,10.55,136730
-0.94,12.47,-0.46,-1.65,2.61,0.66,-8.26,4.37,9.57,136764
-8.47,6.59,-7.65,-1.81,2.55,0.46,-10.82,3.29,9.69,136798
-10.00,3.54,-11.72,-0.55,0.94,0.63,-12.83,2.73,9.65,136833
-11.40,7.14,-6.30,-0.11,0.12,-0.12,-13.33,2.73,8.37,136867
-4.26,8.43,-1.06,-0.43,0.38,-0.91,-13.86,2.69,8.32,136901
0.73,10.96,-0.15,-1.48,1.82,-1.40,-16.47,0.38,7.86,136935
-2.21,11.70,-5.62,-1.92,2.50,-1.45,-19.35,-1.75,6.15,136969
-1.29,11.69,-8.18,-2.32,2.95,-1.38,-22.39,-4.36,4.62,137003
-1.99,8.19,-9.68,-2.61,3.06,-1.35,-26.13,-6.53,2.73,137038
-2.83,10.56,-9.01,-2.89,3.87,-1.81,-28.81,-9.30,-0.88,137072
-2.47,4.55,-8.63,-3.72,4.49,-2.46,-31.61,-14.75,-6.39,137106
-3.19,4.53,-6.76,-2.78,4.49,-1.17,-34.24,-16.56,-11.60,137140
4.23,11.18,-4.98,-1.91,4.06,-0.07,-36.13,-17.20,-17.74,137174
7.14,16.00,-6.40,-0.92,3.32,0.72,-37.08,-15.92,-22.27,137208
-2.30,7.03,-7.02,-1.22,2.50,1.50,-37.40,-13.64,-25.91,137243
-13.94,3.54,-9.70,-0.72,1.84,1.27,-37.18,-12.15,-28.12,137277
-16.28,3.94,-7.03,-0.06,0.87,0.34,-36.64,-11.33,-29.44,137311
-11.32,9.26,-1.86,-0.05,0.58,-0.86,-36.55,-11.25,-30.37,137345
-10.23,10.54,-3.50,-0.85,1.37,-2.08,-35.98,-14.10,-32.17,137379
-8.45,2.56,-5.30,-0.76,0.65,-1.70,-34.89,-15.70,-33.31,137414
-7.39,3.67,-5.59,-0.33,0.49,-1.04,-35.30,-17.11,-33.43,137448
-3.32,10.01,-4.73,-0.26,0.53,-0.61,-34.84,-17.70,-33.91,137482
4.11,8.70,-5.02,-1.40,1.48,-0.46,-33.67,-17.95,-36.10,137516
9.73,11.36,0.89,-1.08,2.49,-0.00,-33.03,-17.60,-39.43,137550
-3.27,12.58,5.65,-1.75,3.31,0.07,-31.00,-17.52,-43.85,137584
-3.54,8.71,-6.49,-0.92,2.21,0.59,-29.36,-16.47,-45.70,137619
-8.88,6.88,-8.79,-1.18,1.92,0.31,-27.64,-15.40,-48.13,137653
-10.58,7.26,-9.08,-0.37,0.54,0.29,-27.59,-14.97,-48.96,137687
-8.62,9.15,-5.67,0.11,0.11,0.37,-27.78,-14.86,-49.02,137721
-5.85,11.18,-2.19,-0.73,0.74,-0.47,-26.81,-14.53,-49.91,137755
-10.72,4.54,-3.10,-1.08,0.73,-1.57,-26.06,-15.00,-51.01,137790
-3.15,3.68,-2.43,-0.21,-0.45,-0.69,-26.06,-15.71,-50.75,137824
0.79,9.25,0.53,-0.57,0.67,-0.30,-26.03,-15.64,-51.27,137858
6.45,17.36,-0.41,-2.07,2.63,-0.84,-24.28,-15.19,-53.29,137892
2.21,14.29,-7.51,-2.82,3.66,-1.39,-19.92,-13.14,-56.93,137926
5.08,16.09,-21.28,-3.42,4.61,-1.97,-15.89,-11.39,-59.35,137960
-2.94,0.98,-18.40,-5.49,6.79,-2.34,-6.91,-5.42,-60.82,137995
-1.16,6.67,-11.46,-4.21,7.11,-0.75,1.43,-0.79,-60.32,138029
-4.15,12.39,-8.79,-2.99,6.30,-0.85,9.24,2.73,-57.47,138063
1.45,5.30,-10.50,-2.30,4.66,0.01,16.14,5.76,-52.78,138097
-4.94,4.91,-10.11,-1.67,4.25,1.07,22.03,6.56,-48.57,138131
-9.87,6.72,-11.35,-1.03,3.56,0.29,26.78,7.00,-44.40,138166
-10.70,3.65,-10.44,-0.61,2.36,0.20,29.20,7.85,-40.88,138200
-12.60,1.85,-7.84,-0.07,1.17,0.03,31.23,7.66,-37.64,138234
-10.19,8.02,-6.45,0.92,-0.92,0.52,31.47,6.65,-38.88,138268
-8.04,9.83,-8.09,1.68,-3.01,0.55,30.77,5.55,-42.30,138302
-7.19,5.29,-0.50,1.21,-1.96,-0.45,29.10,4.62,-45.24,138336
-4.09,12.00,3.10,0.05,-0.01,-1.17,28.85,4.94,-44.84,138371
-4.62,7.73,-0.06,-1.39,1.57,-2.22,28.21,8.43,-43.06,138405
-2.28,9.29,-4.67,-0.90,1.29,-1.46,28.69,10.70,-39.43,138439
-1.87,9.99,-5.72,-1.08,1.33,-1.31,28.52,12.66,-37.11,138473
-3.39,7.16,-6.11,-1.67,1.84,-1.61,27.96,14.70,-33.10,138507
-2.31,7.80,-5.70,-2.04,2.32,-1.58,27.46,16.47,-28.75,138541
-3.48,7.19,-4.86,-2.36,2.82,-1.32,26.51,17.95,-23.57,138576
2.75,9.19,-1.60,-1.97,3.23,-0.42,25.74,17.96,-17.14,138610
2.70,16.60,-7.16,-1.47,3.45,-0.14,24.79,17.57,-12.39,138644
-1.53,6.90,-5.62,-2.01,2.74,0.16,23.03,15.84,-6.81,138678
-3.73,5.14,-7.08,-0.87,1.65,1.59,22.99,13.91,-4.66,138712
-9.97,7.24,-2.38,-0.68,1.23,1.33,22.76,12.48,-3.93,138747
-5.80,5.35,-2.38,-0.09,-0.47,0.77,23.34,10.68,-2.95,138781
-0.99,8.88,-0.29,0.29,-0.25,1.17,24.50,9.97,-3.57,138815
-2.36,12.90,-1.67,-0.41,0.94,0.55,24.48,9.15,-1.99,138849
-4.83,11.53,-3.79,-1.83,2.80,-1.06,21.86,8.48,0.58,138883
-4.81,12.27,-13.86,-2.27,4.33,-3.00,17.61,8.45,4.12,138917
-8.34,2.60,-12.72,-3.02,4.28,-3.72,10.17,7.13,8.30,138952
-5.50,5.44,-5.96,-1.93,2.55,-2.54,5.06,6.33,10.16,138986
-4.20,8.11,-1.75,-1.68,2.30,-1.66,1.64,4.76,7.82,139020
-3.22,9.16,-2.06,-2.22,3.01,-1.24,-3.73,2.21,11.37,139054
-2.01,16.44,-3.46,-2.56,3.68,-0.61,-7.97,-0.83,11.94,139088
-7.01,10.94,-9.86,-3.38,4.25,-1.22,-14.02,-4.88,10.04,139123
-5.92,3.27,-13.71,-2.75,3.91,-0.84,-18.34,-7.85,8.36,139157
-1.50,8.00,-7.76,-2.04,3.44,-0.31,-22.36,-9.73,5.86,139191
1.87,10.79,-4.04,-2.25,3.61,-0.48,-26.25,-11.52,2.69,139225
-5.46,7.37,-5.94,-2.70,4.49,-0.99,-29.38,-13.29,-2.72,139259
-4.67,3.96,-7.66,-2.49,4.27,-0.87,-32.49,-15.61,-7.07,139293
-9.82,7.38,-9.91,-1.76,3.66,-0.67,-34.62,-16.19,-12.42,139328
-0.89,6.82,-11.01,-1.84,3.33,-0.83,-35.68,-17.13,-16.54,139362
-1.00,9.11,-7.89,-1.89,3.95,-0.56,-36.39,-18.30,-21.94,139396
-7.29,9.17,-7.36,-2.65,5.14,-1.11,-36.19,-18.20,-29.01,139430
-9.63,2.68,-6.81,-2.16,4.04,-0.70,-34.73,-18.61,-35.43,139464
-11.81,4.26,-7.19,-1.27,2.86,-0.30,-33.05,-18.01,-38.91,139499
-12.65,1.76,-7.84,-0.49,1.22,-0.48,-32.48,-18.42,-40.38,139533
-10.79,2.60,-6.01,0.75,-0.88,0.23,-32.18,-18.65,-39.86,139567
-3.59,6.28,-5.04,1.57,-2.32,1.12,-33.25,-18.02,-37.49,139601
-3.42,9.21,-1.64,0.69,-1.26,0.38,-34.57,-18.11,-36.19,139635
-7.10,9.10,-2.59,0.42,-0.70,-0.28,-34.76,-18.08,-35.34,139669
-11.63,4.76,-2.54,0.63,-1.24,-0.15,-35.46,-18.84,-34.39,139704
-12.43,2.74,-2.95,1.04,-1.74,-0.04,-35.40,-18.42,-31.31,139738
-5.62,13.62,-8.13,1.36,-1.35,-0.30,-35.28,-19.70,-30.06,139772
-9.86,5.86,-2.34,-4.67,2.11,-4.52,-34.00,-22.29,-32.43,139806
8.83,28.92,-24.46,3.46,1.73,-4.17,-31.92,-27.59,-32.99,139840
-1.54,1.74,-11.51,-4.90,7.40,-4.01,-27.55,-30.24,-40.19,139875
7.10,1.14,-0.40,-3.03,2.49,-0.25,-24.60,-30.31,-44.72,139909
-39.20,39.02,22.34,0.45,5.91,2.21,-22.16,-30.28,-46.73,139943
39.16,-39.20,24.86,-0.18,-2.58,9.63,-27.89,-25.11,-43.92,139977
-39.20,39.16,-39.16,24.92,6.45,9.96,-29.07,-26.13,-39.21,140011
37.97,-39.20,39.20,-38.55,0.06,-4.11,-30.09,-16.31,-47.02,140045
-10.15,34.87,-3.69,3.78,-0.95,2.02,-31.22,-20.18,-43.86,140080
-12.39,13.11,-3.35,1.59,-0.05,-0.17,-31.19,-19.09,-44.21,140114
-1.78,-2.37,-3.49,1.31,-0.74,1.02,-31.50,-19.03,-43.55,140148
0.97,9.63,-6.38,-0.12,-0.23,0.91,-32.94,-17.77,-42.68,140182
-5.21,6.51,-11.20,0.22,0.84,1.20,-32.56,-15.96,-43.19,140216
-9.36,-0.10,-11.03,-0.61,1.54,0.44,-31.96,-14.75,-44.11,140250
-5.76,8.46,-5.00,0.44,-0.37,-0.92,-31.26,-15.55,-45.41,140285
2.70,8.38,-4.42,-0.15,0.56,-1.01,-30.96,-16.98,-45.86,140319
0.52,8.98,-0.64,0.20,0.66,-0.31,-30.12,-17.73,-47.03,140353
-1.68,9.15,-2.64,0.30,0.58,-0.22,-29.38,-17.74,-47.50,140387
-5.08,7.02,-4.16,0.59,0.55,0.12,-29.03,-17.98,-48.10,140421
-3.01,6.64,-8.01,0.77,0.27,-0.25,-28.40,-18.58,-48.25,140456
0.85,7.79,-7.64,0.77,0.18,-0.26,-28.15,-19.69,-47.69,140490
3.18,8.85,-7.38,0.72,0.02,-0.29,-27.77,-20.59,-47.73,140524
12.31,16.06,-4.67,0.46,0.84,-0.93,-27.54,-21.34,-49.36,140558
15.72,21.17,-1.66,-0.60,1.62,-2.01,-25.53,-22.46,-50.12,140592
7.41,3.52,-12.65,-2.16,4.08,-2.58,-21.34,-22.71,-53.74,140626
-3.84,10.50,-0.97,-4.19,4.68,-1.53,-17.82,-20.48,-57.35,140661
-33.42,1.62,-15.60,-1.76,5.87,0.09,-11.44,-17.60,-60.29,140695
-4.05,5.85,-1.74,-3.52,-2.76,-0.13,-11.08,-13.42,-60.89,140729
-7.55,7.27,-6.12,-3.64,-0.70,-1.47,-13.59,-9.38,-60.30,140763
-10.39,9.03,2.13,-4.16,1.33,-2.21,-12.53,-4.75,-59.89,140797
-4.10,2.09,-2.37,-2.74,2.70,-2.68,-10.84,-1.08,-60.00,140832
8.89,-0.01,-1.55,-2.58,4.63,-2.76,-7.95,0.86,-59.73,140866
12.09,25.73,-24.58,3.16,0.36,2.45,-5.54,-1.40,-60.22,140900
19.95,11.47,13.34,0.19,-1.39,0.48,-5.39,0.10,-59.79,140934
0.67,9.67,2.55,-0.09,2.96,-0.11,-2.48,-0.34,-60.36,140968
-2.29,10.36,-4.06,-0.04,2.31,0.53,0.76,-0.31,-59.94,141002
-3.40,9.22,1.18,0.14,0.36,0.67,2.50,-0.91,-59.98,141037
0.26,8.08,-2.56,-0.33,1.62,-0.55,4.95,0.06,-59.68,141071
-9.12,10.38,-11.81,-0.21,0.35,-1.41,5.36,0.57,-59.18,141105
-3.04,8.96,-5.12,-0.53,-0.46,-1.35,3.99,1.56,-59.70,141139
-8.34,16.98,-2.20,-0.52,1.06,-1.37,4.14,2.28,-59.31,141173
-6.76,11.64,-1.54,-0.78,0.09,-1.48,4.33,3.16,-58.23,141208
-1.43,6.98,1.62,-1.24,-0.92,-1.97,2.29,5.51,-57.63,141242
-6.69,6.10,-4.94,0.21,0.58,-2.53,1.24,6.28,-57.67,141276
1.84,5.89,0.18,0.73,-0.18,-2.28,0.16,5.31,-57.82,141310
0.43,7.05,-0.20,1.31,-0.57,-1.72,-1.67,4.65,-58.39,141344
1.23,7.15,1.88,1.39,-0.23,-1.03,-2.28,2.94,-59.34,141378
-0.57,7.51,0.54,1.56,0.87,-0.36,-1.90,0.75,-59.68,141413
-3.07,9.23,-1.23,1.60,1.11,0.21,0.41,-1.17,-60.17,141447
-4.37,9.27,-0.82,1.41,0.27,0.52,1.21,-2.86,-60.19,141481
-6.12,7.76,-0.08,1.14,-0.86,0.85,1.42,-4.18,-60.55,141515
-6.05,7.43,-0.74,1.22,-1.36,0.99,0.28,-5.07,-60.55,141549
-3.12,7.84,0.27,1.24,-2.57,1.21,-2.21,-6.49,-60.65,141583
0.82,12.92,-1.54,1.23,-2.62,1.50,-4.76,-8.56,-60.99,141618
-2.45,12.00,-5.89,1.51,-1.99,0.71,-6.47,-9.57,-59.89,141652
-3.43,8.15,3.97,0.37,-1.43,0.85,-9.06,-9.47,-60.46,141686
-0.56,10.83,4.72,-0.04,-0.07,0.62,-9.34,-9.51,-60.60,141720
-5.00,8.57,-0.10,-1.25,2.04,0.41,-6.40,-8.48,-61.06,141754
-4.37,12.94,-6.00,-1.80,2.80,0.31,-2.78,-6.33,-61.30,141789
-3.03,7.58,-6.12,-2.21,3.12,0.06,1.18,-3.76,-60.95,141823
-1.59,9.95,-2.99,-1.97,3.28,-0.02,5.79,-1.43,-60.51,141857
-5.03,9.03,-1.44,-2.25,3.88,-0.89,9.92,1.20,-56.96,141891
-2.00,9.54,-2.06,-2.03,3.76,-1.22,13.72,4.47,-54.00,141925
-2.14,9.82,-4.36,-1.90,3.49,-1.20,18.01,6.90,-51.96,141959
-2.22,8.78,-4.02,-1.57,3.13,-0.92,20.62,9.16,-47.88,141994
-0.71,8.38,-2.60,-1.13,2.40,-0.36,22.54,10.42,-45.31,142028
-5.93,11.29,-4.20,-0.72,2.35,0.13,25.01,11.08,-41.92,142062
-1.34,8.41,-1.80,-0.48,1.78,0.38,26.48,10.41,-39.61,142096
2.00,10.50,0.99,-0.18,1.43,1.27,28.94,9.43,-36.66,142130
0.43,12.79,-2.16,-0.58,2.31,0.77,31.03,7.72,-34.29,142165
-4.24,6.89,-4.51,-0.76,2.20,0.43,32.81,7.42,-29.68,142199
-5.86,6.38,-8.96,-0.39,1.59,0.72,33.75,6.66,-26.82,142233
-6.23,12.77,-3.74,-0.58,2.10,-0.22,34.36,5.76,-22.17,142267
-0.62,10.13,-7.38,-0.98,2.01,-1.11,33.46,6.62,-19.50,142301
0.15,7.61,-2.19,-0.34,1.19,0.14,32.94,6.43,-16.31,142335
2.09,12.28,0.64,-0.56,1.70,0.37,32.43,4.82,-13.62,142370
-3.21,11.61,-2.86,-1.10,2.69,-0.18,31.72,4.14,-9.63,142404
-6.08,5.93,-8.83,-1.61,3.88,-1.16,29.06,4.46,-4.87,142438
