ax,ay,az,gx,gy,gz,mx,my,mz,timestamp
13.35,9.33,-2.17,4.68,2.10,-3.21,4.08,22.08,-7.45,83299703
3.65,5.67,-7.12,4.22,1.94,-2.97,-0.12,24.42,-12.09,83299737
4.07,3.66,-5.89,1.83,0.56,-0.73,-2.08,24.95,-14.47,83299771
9.51,-0.26,1.56,0.67,0.15,0.79,-1.05,25.08,-15.76,83299805
13.78,1.14,1.00,1.76,0.65,0.13,-0.26,25.26,-17.04,83299839
8.02,2.79,-4.45,4.37,1.99,-0.94,-0.09,25.56,-21.03,83299874
6.34,5.27,-9.22,4.98,2.15,-2.13,-2.16,25.71,-26.88,83299908
9.07,3.99,-7.18,3.52,1.58,-1.87,-4.06,24.60,-32.11,83299942
8.92,1.73,-2.33,2.81,1.40,-1.19,-4.66,23.97,-35.37,83299976
10.19,0.55,-1.80,3.13,1.67,-0.95,-5.63,21.72,-39.35,83300010
10.85,-0.81,-3.81,4.15,2.28,-0.84,-4.90,19.50,-43.76,83300044
12.20,-0.14,-4.88,5.06,2.72,-0.64,-4.17,15.86,-48.23,83300079
12.67,-1.57,-7.49,5.03,2.63,-0.15,-1.80,11.01,-52.82,83300113
9.26,-3.56,-8.18,4.84,2.53,0.16,0.96,6.07,-55.26,83300147
7.90,-2.02,-11.76,6.17,2.59,-0.32,3.65,-1.36,-58.55,83300181
7.99,1.29,-11.54,6.69,2.49,-0.66,5.55,-8.90,-58.62,83300215
8.51,0.38,-9.44,5.61,2.02,-0.57,8.20,-15.61,-59.19,83300250
9.89,-0.22,-6.66,5.61,1.99,-0.54,10.49,-23.05,-56.21,83300284
9.04,-2.74,-6.62,6.03,2.10,-0.07,12.12,-28.88,-52.92,83300318
9.51,1.78,-9.05,6.70,2.06,0.05,13.90,-35.43,-46.45,83300352
7.94,3.48,-12.78,5.97,1.63,0.27,14.35,-39.78,-41.26,83300386
8.09,4.57,-9.05,5.14,1.30,-0.15,14.69,-43.15,-34.55,83300420
8.40,5.67,-6.33,4.37,1.06,-0.96,15.61,-44.10,-27.93,83300455
8.75,1.62,-6.14,3.94,1.08,-0.56,16.38,-44.30,-23.46,83300489
10.74,1.79,-11.42,4.40,1.06,-0.83,16.88,-43.73,-16.24,83300523
8.54,10.05,-9.29,4.53,1.25,-2.73,18.49,-41.04,-11.09,83300557
3.18,10.09,-4.81,3.23,0.99,-2.45,20.11,-37.64,-6.80,83300591
7.41,4.44,-0.90,2.08,0.82,-1.36,21.00,-35.09,-4.31,83300625
12.89,0.24,-2.58,2.71,0.89,-1.26,21.57,-32.99,-1.78,83300660
12.97,-5.14,-8.61,3.46,1.36,-0.37,20.75,-29.29,1.87,83300694
4.55,-0.55,-0.91,4.65,1.68,-0.49,19.18,-25.24,4.81,83300728
7.75,-2.81,7.80,4.36,2.03,0.30,17.68,-20.83,8.54,83300762
11.99,0.80,-0.12,3.77,1.87,0.93,14.79,-15.81,10.20,83300796
6.27,9.72,-16.90,2.18,0.96,0.44,13.20,-13.33,11.74,83300831
4.12,8.32,-15.02,0.99,0.59,-1.15,11.85,-11.39,11.81,83300865
10.25,5.69,0.64,1.68,0.97,-2.32,11.08,-8.70,11.68,83300899
16.91,-0.94,4.72,3.37,2.04,-2.43,8.71,-4.47,11.91,83300933
17.27,-3.03,-2.09,6.08,3.43,-1.31,4.33,3.19,9.70,83300967
10.05,-6.20,-13.47,6.55,3.68,0.04,0.66,9.31,5.99,83301001
4.69,-1.44,-18.73,8.72,3.34,-0.86,-3.42,17.57,-1.80,83301036
2.54,-18.61,8.71,7.11,2.86,-1.51,-5.70,21.31,-8.32,83301070
11.29,-0.93,-5.06,6.41,2.24,-0.17,-6.80,24.04,-16.11,83301104
7.34,-4.25,-9.12,4.49,2.21,1.08,-5.93,25.40,-23.82,83301138
8.49,3.53,-11.22,5.33,2.15,1.16,-3.62,25.34,-29.71,83301172
9.62,3.44,-12.98,5.72,1.92,-0.24,-2.12,23.34,-37.53,83301207
9.17,0.23,-12.94,4.72,1.92,-0.48,-1.89,21.56,-41.65,83301241
8.06,3.87,-11.52,4.95,1.94,0.16,-0.42,18.27,-46.30,83301275
11.54,4.69,-8.82,4.75,1.78,0.20,1.70,14.22,-50.76,83301309
7.20,4.30,-6.62,4.17,1.53,0.36,3.14,10.44,-53.33,83301343
8.63,4.25,-6.70,3.49,1.19,0.65,4.88,6.85,-55.82,83301377
9.80,2.65,-9.20,3.10,0.98,0.24,6.23,3.55,-57.22,83301412
7.16,6.52,-9.86,2.97,0.95,-1.38,6.71,1.15,-58.73,83301446
10.39,0.87,0.33,2.31,0.98,-1.45,6.83,-1.58,-59.28,83301480
19.39,-1.22,3.44,3.58,1.86,-1.83,7.97,-5.07,-59.31,83301514
3.77,1.02,-9.06,5.46,2.76,-2.59,14.69,-10.80,-58.81,83301548
8.25,-1.36,-6.18,4.26,2.46,-1.65,14.22,-14.89,-57.50,83301583
14.07,0.97,-4.42,5.47,3.27,-1.50,17.48,-20.01,-55.35,83301617
5.38,8.75,-10.00,5.94,3.15,-1.04,22.55,-25.97,-50.10,83301651
1.52,5.27,-8.56,5.14,2.53,-0.04,24.69,-29.89,-45.54,83301685
12.16,2.62,-16.34,5.24,2.42,-0.32,26.67,-34.01,-38.89,83301719
18.30,-7.47,-8.46,8.40,3.66,-1.65,28.63,-35.21,-30.52,83301753
9.18,-2.69,-1.49,8.10,3.43,-2.39,30.66,-32.72,-19.67,83301788
15.33,-7.44,-10.28,5.70,2.29,-0.25,30.47,-30.24,-11.36,83301822
8.69,2.74,-11.05,5.73,3.08,1.48,27.02,-28.82,-4.46,83301856
6.07,3.02,-12.39,4.99,2.52,2.05,24.26,-25.97,1.53,83301890
3.00,8.56,-20.08,3.45,1.20,2.03,21.12,-23.78,4.82,83301924
1.51,16.69,-16.29,1.33,0.21,0.70,19.88,-22.61,5.47,83301958
13.26,10.33,-1.38,-1.15,-0.85,0.50,20.96,-23.81,4.82,83301993
15.39,1.30,4.01,-1.04,-0.82,0.65,21.53,-24.67,2.86,83302027
8.29,-2.25,0.09,0.14,-0.17,0.81,20.97,-25.52,3.13,83302061
7.64,1.61,-2.81,2.78,0.54,0.40,20.49,-23.53,4.60,83302095
8.35,-0.64,-7.57,4.51,1.09,-1.09,19.76,-19.54,6.40,83302129
5.61,-1.07,-6.52,4.44,0.99,-1.25,19.15,-13.67,8.18,83302164
10.36,-5.96,-2.87,5.29,1.24,-1.62,17.99,-8.20,8.40,83302198
14.81,-2.90,-4.38,8.11,2.35,-3.02,14.44,2.79,6.91,83302232
10.58,-4.49,-12.00,9.36,3.51,-4.50,9.11,12.76,2.31,83302266
5.64,-1.46,-10.36,6.97,2.75,-2.19,4.36,19.48,-4.25,83302300
12.48,-3.82,-6.50,6.18,2.46,-1.21,1.55,22.86,-11.72,83302334
13.16,0.10,-9.67,5.99,2.34,-1.12,-0.35,24.74,-18.18,83302369
5.48,1.76,-13.48,5.30,2.09,-1.36,-2.13,25.65,-25.50,83302403
10.82,-2.68,-11.33,4.81,2.12,-1.26,-2.84,24.74,-30.81,83302437
15.33,-4.91,-7.21,6.29,2.81,-1.38,-3.42,23.25,-37.87,83302471
6.38,-8.71,-13.32,7.52,3.62,-0.84,-2.46,18.72,-46.99,83302505
11.38,-14.28,-11.69,9.43,3.64,-0.47,-0.45,10.70,-54.15,83302540
12.71,-11.05,-7.89,10.75,3.65,-0.63,3.62,-3.24,-60.52,83302574
11.47,-9.47,-14.08,9.35,3.05,-0.00,6.26,-13.81,-59.51,83302608
7.14,-7.95,-22.88,6.70,2.18,0.94,8.35,-22.16,-57.66,83302642
6.09,0.58,-20.94,6.92,1.80,-0.12,9.57,-31.53,-52.86,83302676
9.95,0.24,-14.40,6.31,1.93,-1.47,11.34,-36.93,-46.62,83302710
8.40,3.65,-9.51,7.43,2.51,-1.69,14.88,-42.01,-37.24,83302745
15.31,-1.66,-9.68,6.74,2.51,-1.00,16.15,-43.66,-28.33,83302779
11.89,-1.99,-8.92,5.80,2.34,-0.32,16.46,-44.10,-20.10,83302813
6.32,2.43,-13.12,5.01,1.89,0.65,15.49,-42.77,-11.87,83302847
10.67,7.53,-6.04,4.45,1.63,-0.16,14.21,-41.82,-6.39,83302881
13.17,1.74,-6.75,3.52,1.51,-1.43,14.43,-38.15,-1.61,83302916
11.76,4.11,-8.96,3.92,1.75,-2.21,15.35,-34.30,3.32,83302950
19.60,3.75,-8.36,3.90,2.12,-2.53,15.11,-30.25,7.47,83302984
3.06,8.02,-11.53,4.14,1.82,-2.13,14.45,-23.06,11.68,83303018
-13.10,4.47,-7.87,0.17,0.53,-2.11,14.12,-20.37,13.18,83303052
16.84,-4.15,-0.30,0.84,0.15,-3.46,14.44,-17.07,13.99,83303086
7.89,0.55,-0.59,2.25,1.75,-1.94,12.42,-12.25,14.28,83303121
14.10,5.14,-9.40,3.48,2.36,-2.01,9.94,-7.25,14.82,83303155
11.27,8.64,-5.44,4.01,2.78,-1.83,5.06,-1.26,13.72,83303189
8.36,10.02,-4.46,2.63,2.18,-1.25,1.67,2.57,11.97,83303223
7.04,6.64,-4.20,1.77,2.27,-0.22,-1.29,5.36,9.97,83303257
5.41,9.46,-4.02,2.58,2.23,-0.29,-3.51,7.70,8.27,83303291
3.57,6.84,-4.80,1.46,1.77,0.44,-4.95,9.63,6.30,83303326
2.29,11.83,3.13,1.90,1.78,0.31,-5.98,11.40,5.00,83303360
3.06,8.19,-8.45,4.21,2.07,-0.60,-7.35,14.09,1.58,83303394
3.22,10.11,-8.14,2.25,1.79,-0.16,-9.31,16.50,-2.16,83303428
1.19,8.98,-6.77,1.86,1.71,-0.13,-10.35,18.15,-3.99,83303462
6.83,1.93,-1.72,1.36,1.42,-0.13,-11.74,18.94,-5.96,83303497
5.31,7.15,-1.43,2.51,1.53,-0.09,-12.00,20.07,-8.51,83303531
5.71,9.45,-5.37,2.22,1.15,-0.31,-12.55,21.38,-11.60,83303565
14.50,11.15,6.37,-1.24,1.49,-1.51,-14.59,20.59,-12.07,83303599
14.14,0.34,-0.69,1.68,1.79,-1.59,-16.49,20.48,-14.19,83303633
9.74,12.79,-6.18,3.11,1.50,-2.94,-19.19,20.51,-18.58,83303667
7.90,7.50,-2.90,-0.70,1.79,-2.62,-22.64,18.68,-19.60,83303702
4.41,0.79,-1.71,-1.32,1.97,-1.54,-23.95,17.64,-19.42,83303736
-1.03,-0.15,0.50,-2.06,1.77,-0.59,-24.79,17.07,-18.90,83303770
-3.01,-1.69,1.91,-1.67,1.71,1.36,-23.90,17.20,-18.88,83303804
-1.69,-4.67,0.70,-1.84,1.37,3.15,-21.34,18.90,-18.02,83303838
7.26,-2.45,2.44,2.82,1.11,3.75,-16.81,22.35,-20.46,83303873
12.39,12.76,-3.51,6.36,2.00,3.23,-13.01,23.43,-30.24,83303907
29.90,15.41,-18.34,5.00,0.27,3.50,-14.02,23.18,-31.61,83303941
0.42,5.06,-3.36,2.51,0.59,0.31,-12.64,22.89,-34.52,83303975
0.99,-0.17,2.98,1.73,0.22,1.43,-11.34,22.33,-36.95,83304009
-17.09,20.64,-14.79,4.38,1.84,-3.28,-10.11,20.51,-41.64,83304043
17.75,-2.36,0.96,0.44,-0.43,1.53,-8.26,21.53,-41.86,83304078
5.68,6.87,-1.10,0.56,-0.12,0.70,-8.26,20.46,-42.12,83304112
7.41,3.22,-2.42,0.60,0.11,0.57,-7.31,20.58,-43.34,83304146
7.54,4.86,-2.56,0.68,0.33,0.02,-6.74,20.18,-43.95,83304180
8.52,4.52,-1.23,0.65,0.08,0.32,-6.20,19.72,-44.04,83304214
7.62,5.79,-2.09,0.40,-0.10,-0.00,-5.50,19.85,-44.81,83304249
7.28,3.87,-1.84,0.27,-0.11,-0.28,-5.69,19.98,-44.96,83304283
8.45,3.93,-5.65,0.08,-0.44,-0.58,-6.26,19.38,-45.75,83304317
11.45,2.33,-2.13,0.21,-0.43,-0.66,-7.51,19.10,-44.91,83304351
12.98,1.01,0.35,0.44,-0.10,-0.82,-8.43,18.82,-45.82,83304385
13.49,1.00,-1.90,0.50,0.56,-0.46,-8.61,18.21,-46.10,83304419
11.53,1.40,-1.37,0.23,0.75,0.54,-8.29,17.66,-45.26,83304454
9.21,2.79,2.61,0.40,0.82,1.40,-6.72,17.41,-45.70,83304488
6.48,5.34,0.31,0.58,0.71,2.36,-4.74,16.82,-46.39,83304522
4.89,7.15,0.09,0.43,0.47,2.44,-1.91,16.72,-46.49,83304556
4.03,17.34,-1.88,0.69,0.37,0.89,-0.13,16.24,-47.28,83304590
5.73,10.40,0.71,-0.81,0.49,0.45,0.73,17.07,-45.66,83304625
4.71,10.92,-0.42,-0.37,0.58,-0.44,0.85,17.96,-45.63,83304659
-1.03,10.13,-1.73,-0.15,0.26,-0.86,1.27,17.98,-45.10,83304693
18.33,3.90,-4.05,3.27,-1.31,0.40,0.13,17.44,-46.17,83304727
16.87,-4.51,15.96,-3.95,-1.82,2.50,-2.08,18.40,-44.83,83304761
11.39,-0.95,-1.09,0.76,-0.72,-0.91,-3.33,17.73,-44.43,83304795
9.99,2.91,-2.27,0.36,-0.57,-0.07,-4.17,18.06,-45.70,83304830
10.15,2.06,-1.19,-0.06,-0.42,0.60,-3.96,17.93,-44.52,83304864
8.44,3.53,-3.68,0.41,-0.15,0.19,-3.76,17.77,-45.00,83304898
8.83,3.88,-2.43,0.11,-0.16,0.63,-3.62,17.82,-45.15,83304932
9.43,2.81,-1.37,0.40,-0.01,0.43,-2.35,17.92,-44.96,83304966
8.96,2.74,-1.90,0.51,0.05,0.43,-2.37,17.20,-45.82,83305000
9.33,2.22,-1.65,0.37,0.01,0.54,-2.05,16.95,-46.19,83305035
9.11,1.13,-2.01,0.40,0.02,0.23,-1.45,16.73,-46.86,83305069
9.51,1.10,-2.50,0.58,0.05,0.15,-1.49,16.88,-47.38,83305103
9.73,0.68,-2.08,0.56,0.06,0.22,-1.75,16.18,-48.23,83305137
9.75,1.70,-3.08,0.57,0.15,-0.01,-1.21,16.33,-47.71,83305171
10.53,-0.85,-2.97,0.37,0.23,0.09,-0.75,15.87,-48.22,83305206
11.10,-1.27,-2.42,0.25,0.24,0.40,-0.79,15.96,-48.48,83305240
10.87,-2.11,-3.20,0.41,0.40,-0.12,-0.86,15.62,-48.93,83305274
11.95,-7.73,-0.32,0.70,0.70,-0.11,-0.95,14.76,-49.58,83305308
10.26,-1.25,-4.86,1.92,1.06,-0.88,-0.95,13.45,-50.91,83305342
9.50,1.19,-0.97,3.45,2.17,0.03,-0.12,11.49,-53.74,83305376
4.50,11.17,-6.63,5.55,2.43,-0.59,2.41,6.02,-57.66,83305411
5.86,8.84,-9.16,5.27,2.25,-1.33,4.00,0.57,-59.21,83305445
5.05,12.34,-9.13,4.40,2.02,-0.78,6.56,-6.05,-60.00,83305479
4.81,9.53,-6.47,4.15,1.38,-0.87,8.54,-9.98,-60.60,83305513
13.90,26.88,4.84,5.14,-0.15,-3.14,9.40,-14.78,-59.69,83305547
4.41,2.67,7.00,-0.43,0.59,0.05,10.64,-14.92,-60.04,83305582
7.34,2.81,3.78,1.63,0.26,-1.93,11.41,-15.95,-58.67,83305616
9.66,0.05,0.47,1.38,0.02,-1.01,11.91,-17.44,-58.37,83305650
9.86,-0.17,-0.84,1.18,-0.16,-0.51,11.94,-18.09,-58.62,83305684
14.98,3.94,-5.20,0.34,-0.57,-0.07,11.60,-18.59,-58.83,83305718
6.37,1.56,-2.20,-0.39,-0.86,-0.02,10.73,-18.09,-59.62,83305752
5.75,3.94,-0.46,-0.50,-0.77,0.61,9.50,-17.96,-60.06,83305787
4.43,10.11,-1.59,-0.25,-0.40,-0.37,8.64,-17.20,-60.52,83305821
8.17,3.14,-2.26,-0.56,-0.44,-0.11,8.42,-16.62,-60.73,83305855
9.37,3.41,-3.88,0.02,-0.38,-0.33,8.29,-16.22,-61.14,83305889
10.39,2.27,-2.82,0.09,-0.21,-0.07,8.02,-16.28,-61.15,83305923
10.22,1.94,-1.81,0.28,-0.05,0.01,8.36,-16.49,-61.39,83305958
10.84,1.66,-0.92,0.33,0.05,0.28,7.99,-16.81,-60.29,83305992
13.77,-1.26,-0.42,0.16,0.02,0.79,7.94,-17.03,-61.28,83306026
12.95,-2.95,-2.85,0.65,0.53,-0.17,8.08,-17.76,-60.49,83306060
17.34,-4.97,-2.82,1.17,1.47,-0.53,9.94,-19.26,-60.26,83306094
12.37,1.26,-5.83,2.14,2.07,-1.01,12.64,-21.72,-58.29,83306128
5.57,3.07,-2.25,2.71,1.98,-0.08,15.57,-25.53,-55.57,83306163
3.83,9.50,-3.88,1.93,1.72,-0.31,17.17,-27.36,-54.28,83306197
4.91,2.12,0.43,1.38,1.70,0.80,18.93,-29.03,-52.27,83306231
5.85,3.22,2.80,1.84,1.72,1.18,19.73,-31.83,-49.75,83306265
6.60,7.97,0.31,3.37,1.89,0.75,20.39,-34.84,-46.17,83306299
6.68,7.59,-1.76,3.73,2.03,0.62,21.25,-38.56,-41.38,83306333
6.93,7.24,-4.61,4.26,1.82,0.23,21.82,-41.00,-36.33,83306368
4.74,7.34,-7.21,4.30,1.03,-0.16,22.57,-42.47,-31.44,83306402
16.46,10.17,25.87,0.60,0.77,-2.84,24.39,-41.93,-27.49,83306436
10.59,3.11,-7.68,1.30,-0.77,-1.74,25.55,-41.30,-27.07,83306470
13.74,1.18,1.30,0.55,-0.51,-0.76,26.21,-40.65,-27.39,83306504
8.32,2.73,-2.95,0.96,-0.65,-0.68,27.07,-40.06,-26.89,83306539
10.36,2.56,-2.20,0.45,-0.55,0.13,26.81,-40.41,-27.43,83306573
8.94,4.50,-2.37,0.54,-0.35,0.07,26.82,-40.27,-26.91,83306607
9.45,4.27,-0.50,0.56,-0.25,0.14,26.67,-40.85,-26.29,83306641
9.51,3.97,-0.30,0.50,-0.02,-0.16,26.34,-40.22,-26.28,83306675
9.53,2.46,0.43,0.21,0.07,0.02,26.59,-40.73,-25.71,83306709
9.77,2.47,1.51,0.53,0.10,-0.01,26.34,-40.62,-24.95,83306744
8.89,2.72,-1.27,0.62,0.22,-0.39,26.64,-40.60,-24.31,83306778
8.72,2.47,-3.04,0.57,0.24,-0.68,27.24,-40.21,-22.58,83306812
8.46,5.13,-3.74,0.16,-0.02,-0.94,28.40,-39.64,-22.20,83306846
9.82,2.38,-3.46,-0.20,-0.18,-1.38,29.54,-38.76,-22.99,83306880
16.51,1.01,-4.60,-0.08,0.51,-1.50,30.59,-37.46,-21.85,83306915
23.74,2.92,-4.69,0.87,1.62,-1.21,31.23,-36.03,-19.67,83306949
9.84,9.83,-8.82,3.15,2.61,-0.27,31.13,-35.21,-14.70,83306983
-4.34,10.20,-3.31,2.54,3.07,-0.96,29.58,-33.46,-8.14,83307017
2.49,10.07,-7.19,2.78,1.95,-1.99,29.63,-30.14,-4.12,83307051
2.85,1.49,-2.35,2.38,1.58,-1.74,29.63,-22.74,-0.60,83307085
3.55,3.25,0.15,2.77,1.11,-1.21,28.72,-22.71,1.87,83307120
5.46,1.68,-0.82,3.39,0.67,-0.92,27.89,-19.15,3.95,83307154
5.75,4.74,-3.53,4.42,0.19,-0.68,27.54,-14.41,4.44,83307188
7.06,5.58,-2.27,2.98,0.10,0.05,27.40,-10.89,4.33,83307222
8.59,7.47,-1.88,1.38,-0.28,0.48,27.42,-9.98,5.00,83307256
7.92,-2.78,2.08,-0.27,-0.01,2.22,27.35,-11.75,4.49,83307291
9.86,-10.65,-4.03,-3.92,0.12,4.99,27.77,-12.44,4.36,83307325
6.52,4.81,1.00,-0.22,-0.28,2.90,27.07,-14.50,2.98,83307359
1.48,6.38,-1.96,-1.37,-0.75,2.79,27.07,-17.57,2.32,83307393
7.38,5.38,-1.13,-1.83,-1.12,2.57,27.10,-20.53,0.56,83307427
11.82,6.57,-3.74,-2.09,-1.58,3.44,27.04,-25.39,-1.30,83307461
5.47,7.24,-1.81,-2.68,-1.32,3.81,25.36,-29.80,-4.74,83307496
6.56,8.94,0.38,-3.41,-1.70,3.22,23.41,-35.06,-8.96,83307530
9.84,4.57,-1.73,-4.19,-2.04,3.20,21.63,-38.98,-13.55,83307564
8.69,2.88,-3.41,-4.52,-1.71,2.95,19.18,-42.25,-19.73,83307598
9.30,3.21,-6.06,-4.39,-1.47,2.76,15.97,-44.20,-25.20,83307632
8.39,-0.07,-3.40,-4.63,-1.21,2.83,12.61,-44.80,-30.74,83307666
7.32,1.00,-4.62,-4.69,-1.13,2.75,8.67,-44.02,-37.04,83307701
9.28,3.17,-6.98,-4.84,-1.14,2.64,5.73,-42.05,-42.30,83307735
9.49,3.79,-6.88,-4.68,-1.06,1.93,2.91,-38.70,-47.37,83307769
6.79,7.80,-3.22,-4.35,-1.04,1.45,0.06,-35.05,-51.21,83307803
8.69,3.41,-3.91,-4.26,-1.11,1.62,-2.22,-31.16,-54.37,83307837
10.89,-1.62,-2.59,-3.28,-0.61,1.80,-4.00,-26.44,-56.18,83307872
9.46,-3.79,-5.34,-3.60,-0.55,2.12,-4.97,-22.19,-57.64,83307906
6.55,-5.19,-9.93,-3.99,-0.72,2.38,-6.93,-15.73,-58.78,83307940
6.21,-2.03,-6.57,-5.21,-1.22,2.75,-8.29,-9.91,-59.18,83307974
11.34,-1.52,-2.30,-6.52,-1.53,2.70,-8.92,-2.15,-57.53,83308008
8.25,2.71,1.14,-5.63,-1.50,2.06,-10.26,5.61,-54.22,83308042
11.41,3.24,-1.77,-5.55,-1.63,2.30,-10.58,11.97,-49.84,83308077
9.58,5.25,-6.06,-5.19,-1.73,2.07,-10.08,17.39,-44.58,83308111
7.56,2.42,-6.44,-5.25,-1.74,2.27,-8.73,21.44,-38.78,83308145
6.68,1.50,-5.95,-5.96,-1.78,2.57,-6.26,24.29,-32.01,83308179
5.13,-6.32,-2.73,-5.41,-1.65,2.65,-3.03,25.67,-24.17,83308213
13.51,1.20,-5.75,-4.41,-1.57,2.53,0.53,25.34,-18.20,83308248
9.95,3.93,-4.85,-4.74,-1.40,1.99,3.35,24.45,-11.58,83308282
4.68,8.87,-4.23,-5.13,-1.53,2.32,6.78,21.29,-6.15,83308316
8.44,4.84,-8.94,-5.25,-1.55,2.02,9.94,17.11,-1.24,83308350
6.09,6.63,-9.79,-5.45,-1.63,1.37,12.80,11.74,4.12,83308384
5.92,7.11,-12.39,-6.62,-2.08,1.09,15.13,5.17,6.74,83308418
8.16,11.53,-14.64,-7.87,-2.78,-0.13,17.95,-4.49,9.06,83308453
11.41,-4.26,-13.49,-10.23,-4.29,-0.55,22.83,-14.29,6.09,83308487
4.49,22.19,-7.01,-16.31,-5.32,-2.86,27.23,-24.16,-1.32,83308521
22.12,-39.20,-0.95,-17.34,-4.97,2.97,29.79,-34.16,-19.70,83308555
9.67,4.42,-1.36,-2.30,-3.40,-1.36,31.44,-33.09,-25.26,83308589
-2.04,19.52,-16.20,0.42,-2.60,0.82,31.10,-33.02,-28.79,83308624
0.41,12.15,-8.88,-3.08,-2.53,2.06,28.41,-34.51,-33.32,83308658
5.07,9.40,-1.21,-5.26,-2.96,3.66,25.29,-35.25,-40.31,83308692
9.32,7.62,1.20,0.51,-1.74,0.89,21.38,-35.22,-43.12,83308726
-0.71,3.44,19.04,-2.89,1.04,-0.08,21.34,-34.83,-42.87,83308760
11.26,0.93,0.68,0.23,-0.26,0.50,20.56,-35.38,-43.38,83308794
26.33,-12.14,-10.58,0.50,-0.18,-0.19,20.83,-35.60,-43.16,83308829
14.88,-6.11,2.33,-1.07,-1.22,1.25,19.79,-35.72,-44.68,83308863
12.22,-6.53,6.80,-1.57,-0.63,1.58,17.63,-35.38,-46.61,83308897
10.50,-4.12,1.71,0.37,-0.34,1.36,15.99,-35.82,-46.36,83308931
9.58,1.03,-1.30,-0.63,-0.18,2.04,14.45,-36.83,-47.12,83308965
9.32,-0.33,-2.62,-1.18,-0.04,1.51,12.61,-36.39,-48.79,83309000
9.16,4.13,-3.40,0.42,-0.18,1.14,11.24,-37.47,-47.97,83309034
10.40,9.22,-1.84,0.07,0.16,1.17,10.19,-37.66,-47.60,83309068
10.07,6.86,0.64,-0.52,0.01,0.58,9.70,-38.03,-48.32,83309102
10.34,4.19,-0.22,-1.81,-0.52,-0.51,9.76,-36.45,-49.85,83309136
11.89,-3.73,-4.16,-2.39,-0.96,-0.49,9.57,-34.13,-52.73,83309170
9.35,0.36,-3.35,-0.84,-1.29,-2.12,9.98,-31.86,-53.39,83309205
8.66,-0.01,-1.50,-1.05,-1.22,-2.07,9.69,-29.89,-55.03,83309239
9.69,-1.15,-1.94,-1.38,-1.36,-2.44,10.20,-27.26,-56.31,83309273
9.79,-2.24,-1.45,-1.03,-1.32,-3.03,10.42,-25.02,-57.19,83309307
10.92,-1.88,-2.66,-0.51,-1.26,-2.08,10.19,-22.10,-57.75,83309341
10.88,-1.41,-1.79,-0.51,-0.96,-1.14,9.46,-20.75,-57.83,83309375
11.91,-0.03,-0.37,-0.66,-0.85,-0.47,9.12,-19.41,-58.83,83309410
10.84,0.08,0.60,-0.48,-0.60,0.23,7.91,-19.25,-59.60,83309444
10.81,2.52,2.96,0.11,-0.43,0.29,7.53,-19.28,-58.74,83309478
8.78,5.35,3.54,0.87,-0.22,0.36,7.83,-20.33,-58.92,83309512
4.71,6.17,-3.28,1.21,0.02,0.05,6.97,-21.12,-59.43,83309546
8.43,18.77,-8.21,-0.91,0.56,-1.75,8.18,-20.14,-59.18,83309581
4.66,7.03,-1.15,-5.02,0.75,-0.62,9.43,-14.13,-60.13,83309615
4.61,-2.28,4.35,-3.71,0.50,-0.11,10.71,-7.99,-59.79,83309649
0.38,-0.51,4.39,0.10,0.73,-0.27,11.55,-6.93,-58.73,83309683
17.83,-6.23,-4.50,0.81,-1.67,-4.47,11.40,-8.75,-59.95,83309717
7.92,-3.15,-4.02,1.28,-0.55,0.42,11.49,-9.98,-59.06,83309751
24.84,-1.78,-5.27,1.16,-0.90,1.49,9.88,-11.43,-60.60,83309786
11.73,-0.70,-1.72,-0.12,-0.59,1.10,10.10,-10.65,-60.36,83309820
6.76,3.63,-5.49,0.27,0.21,-0.01,9.91,-10.95,-59.87,83309854
9.21,3.95,-5.16,-0.73,-0.26,0.39,9.63,-10.44,-60.04,83309888
10.11,1.88,-2.15,-0.44,-0.13,0.23,9.44,-10.23,-60.46,83309922
8.70,3.77,-3.11,-0.18,0.11,-1.21,9.76,-9.37,-60.22,83309957
18.10,-1.17,-2.10,-1.53,-0.51,-1.42,9.46,-7.67,-60.82,83309991
21.94,-0.82,-5.78,-1.29,0.13,-2.10,9.06,-4.69,-60.38,83310025
15.86,3.01,-3.97,-0.70,0.04,-0.75,8.75,-3.83,-59.06,83310059
0.06,9.20,4.30,-0.24,1.05,0.18,9.81,-3.33,-59.57,83310093
3.30,14.26,-9.63,2.10,0.50,-2.57,10.17,-4.38,-59.22,83310127
4.49,-4.62,5.63,2.07,1.14,-1.04,10.87,-5.80,-59.06,83310162
0.47,1.37,-3.88,5.73,0.64,-0.82,12.22,-12.41,-58.93,83310196
3.92,5.12,-3.23,5.55,0.19,-0.48,12.83,-18.21,-58.23,83310230
6.06,6.22,-4.56,2.90,-0.40,0.54,12.53,-23.22,-57.79,83310264
6.99,7.73,-2.36,-0.37,-0.32,1.00,11.68,-24.10,-57.38,83310298
6.97,5.26,1.80,-2.39,-0.31,1.23,11.03,-22.81,-57.59,83310333
21.63,-14.58,3.88,-6.09,-0.09,2.21,10.38,-19.15,-59.05,83310367
12.31,4.98,2.09,-2.89,-0.77,0.68,9.31,-16.75,-59.63,83310401
7.90,5.61,7.34,-0.71,-0.13,0.67,8.61,-15.40,-59.79,83310435
7.09,2.80,4.52,0.78,1.16,0.41,9.11,-16.25,-59.40,83310469
