ax,ay,az,gx,gy,gz,mx,my,mz,timestamp
-5.52,5.60,-4.67,-0.84,0.81,-0.96,-41.64,-14.37,-4.24,50215
-7.94,4.49,-6.83,-0.95,0.84,-0.85,-41.54,-15.64,-6.45,50250
-6.58,3.31,-6.69,-1.12,0.85,-0.83,-41.52,-17.09,-7.66,50284
-6.11,3.90,-7.60,-1.82,1.40,-1.29,-41.63,-19.26,-10.63,50318
-6.17,1.62,-8.58,-2.87,2.44,-2.07,-41.30,-21.66,-15.86,50352
-9.85,-0.19,-7.34,-3.63,3.10,-3.07,-39.20,-26.18,-22.39,50386
-8.20,1.40,-5.04,-3.63,3.06,-3.63,-36.39,-29.48,-28.59,50420
-9.20,3.20,-1.72,-3.60,3.10,-3.98,-30.63,-31.91,-36.00,50455
-6.95,6.75,-2.37,-3.41,3.12,-3.80,-25.84,-33.24,-41.79,50489
-2.02,10.82,-6.31,-3.25,2.84,-3.48,-20.36,-32.56,-46.24,50523
-7.83,6.50,-5.61,-2.96,2.57,-3.09,-13.53,-31.20,-50.28,50557
-5.16,7.49,-2.17,-2.50,2.06,-2.44,-9.94,-28.88,-53.26,50591
-6.14,6.48,-5.68,-3.12,2.51,-2.26,-5.47,-25.68,-55.99,50625
-8.14,3.46,-4.75,-3.06,2.71,-2.03,0.70,-21.12,-57.25,50660
-7.99,1.56,-9.41,-1.91,1.58,-1.56,4.21,-18.21,-57.45,50694
-7.89,2.70,-4.52,-1.56,1.18,-1.47,6.69,-15.07,-57.79,50728
-7.32,4.40,-3.50,-1.66,1.53,-1.51,9.35,-12.93,-57.25,50762
-5.79,2.15,-9.40,-2.21,2.27,-1.86,12.54,-9.46,-57.25,50796
-7.90,0.60,-8.81,-2.29,2.21,-2.25,16.06,-4.31,-55.45,50831
-8.12,0.93,-9.44,-2.98,2.82,-2.97,18.85,0.94,-52.89,50865
-10.07,1.54,-7.71,-4.32,3.89,-3.70,22.58,8.74,-47.97,50899
-12.10,2.49,-3.29,-5.18,4.70,-4.25,23.95,16.72,-40.16,50933
-14.93,-1.12,-2.16,-5.59,5.36,-4.81,23.53,23.95,-30.46,50967
-14.49,-0.98,-4.30,-4.50,4.22,-4.69,18.99,30.08,-19.66,51001
-10.17,4.21,-2.81,-2.94,2.48,-3.94,14.12,32.84,-15.51,51036
-6.82,8.35,2.28,-2.33,1.75,-3.23,9.54,34.03,-10.65,51070
-4.33,11.53,2.01,-2.64,2.22,-3.04,4.31,34.61,-6.14,51104
-5.71,8.32,-7.98,-3.21,2.94,-2.88,-0.83,33.81,-1.62,51138
-6.24,4.36,-7.37,-2.33,1.57,-2.44,-6.42,32.14,2.03,51172
-9.28,2.60,-3.96,-1.54,0.69,-1.97,-8.80,31.22,4.15,51207
-6.33,4.81,-3.94,-1.78,1.07,-1.84,-11.30,29.64,5.98,51241
-7.75,4.70,-4.31,-2.39,1.82,-1.94,-15.73,27.07,7.48,51275
-9.72,3.27,-5.94,-2.62,1.97,-1.88,-18.50,24.07,9.59,51309
-7.28,3.02,-4.92,-2.27,1.57,-1.72,-21.76,20.18,10.51,51343
-10.27,1.95,-4.55,-2.07,1.61,-1.58,-24.99,17.32,10.33,51377
-7.67,3.85,-4.54,-1.54,0.89,-1.26,-26.40,15.29,10.83,51412
-7.30,5.40,-5.99,-1.65,0.86,-1.24,-28.12,12.69,11.03,51446
-4.37,6.08,-6.76,-1.98,1.06,-1.36,-29.61,9.88,11.03,51480
-6.18,4.35,-5.68,-2.00,1.14,-1.53,-31.26,6.46,10.17,51514
-6.11,3.65,-4.63,-2.02,1.20,-1.67,-32.97,2.86,10.03,51548
-8.78,2.69,-4.70,-2.89,1.97,-2.08,-34.89,-1.26,8.74,51583
-7.20,1.09,-8.14,-4.34,3.34,-2.62,-37.69,-7.37,4.05,51617
-9.25,-2.09,-9.12,-4.87,3.87,-3.04,-40.06,-13.33,-2.53,51651
-11.53,-3.33,-6.44,-4.41,3.55,-3.45,-40.28,-19.79,-7.48,51685
-12.64,-0.95,-1.27,-3.83,3.07,-3.50,-38.60,-25.27,-15.30,51719
-10.14,1.75,0.53,-3.48,2.82,-3.34,-36.52,-29.55,-21.72,51753
-10.73,5.68,0.05,-2.84,2.60,-3.03,-33.40,-32.39,-28.87,51788
-2.37,14.78,-4.32,-1.68,1.44,-2.05,-29.99,-33.86,-32.18,51822
0.76,14.61,-8.24,-1.03,0.66,-1.61,-28.09,-35.09,-34.11,51856
-4.72,6.98,-2.44,-1.06,0.59,-1.27,-25.69,-36.03,-35.68,51890
-9.78,-1.33,-5.99,-0.61,0.26,-1.00,-24.12,-36.28,-37.42,51924
-9.19,-1.02,-3.08,0.03,-0.36,-1.04,-23.78,-37.34,-37.69,51958
-8.50,4.66,-0.76,-0.15,0.13,-0.98,-22.71,-38.10,-38.02,51993
-8.69,5.71,-4.05,-0.78,0.63,-1.00,-21.63,-38.07,-38.37,52027
-9.24,1.17,-10.80,-1.25,1.19,-0.75,-19.41,-37.31,-40.81,52061
-5.34,2.49,-6.10,0.00,-0.50,-0.39,-18.74,-37.83,-41.55,52095
-5.21,6.50,-2.14,0.10,-0.40,-0.27,-19.01,-37.74,-41.44,52129
-5.02,6.86,-2.60,-1.76,1.62,-0.94,-17.00,-36.79,-43.64,52164
-7.41,2.76,-6.59,-3.03,2.67,-1.34,-13.71,-35.15,-46.87,52198
-6.36,3.08,-12.28,-3.34,3.12,-1.41,-9.73,-32.13,-51.49,52232
-5.08,1.43,-13.12,-3.75,3.23,-2.02,-3.90,-27.51,-54.38,52266
-7.67,2.74,-6.33,-4.15,3.40,-2.43,2.22,-22.86,-57.06,52300
-11.48,1.78,-3.90,-5.62,4.89,-3.29,11.15,-13.81,-57.04,52334
-17.10,0.37,-10.48,-6.15,5.75,-4.55,18.97,-4.00,-54.03,52369
-18.31,-5.97,-9.39,-4.20,3.83,-5.16,22.93,5.00,-48.89,52403
-10.42,-2.70,3.14,-1.46,0.86,-4.36,21.75,11.90,-46.05,52437
0.27,12.21,1.35,-2.78,2.43,-4.59,19.85,16.65,-42.77,52471
-5.10,12.72,-3.35,-4.74,4.09,-4.61,15.26,24.23,-34.22,52505
-8.53,4.17,-5.63,-5.67,4.57,-4.52,15.46,29.83,-24.99,52540
-10.22,2.08,-4.75,-4.12,2.99,-3.94,11.20,33.08,-18.31,52574
-4.29,7.59,-6.95,-1.75,0.52,-2.81,6.52,33.37,-14.81,52608
-6.30,8.26,-4.35,-1.89,0.40,-2.18,3.55,34.26,-12.91,52642
-5.77,5.99,-3.44,-2.72,1.01,-1.99,1.23,33.89,-8.96,52676
-10.15,0.89,-4.53,-2.64,1.01,-1.71,-2.44,33.21,-4.82,52710
-7.34,3.29,-10.34,-2.09,0.48,-1.38,-4.05,31.99,-1.94,52745
-8.28,4.24,-5.46,-1.95,0.02,-1.22,-6.07,30.46,1.04,52779
-8.55,2.46,-2.59,-2.88,1.05,-1.22,-7.44,28.85,4.43,52813
-4.71,2.19,-4.31,-4.11,2.19,-1.87,-10.22,25.88,6.85,52847
-11.07,-1.27,-7.73,-4.73,2.84,-2.37,-15.24,20.40,11.28,52881
-9.79,-0.23,-4.55,-5.12,3.00,-2.42,-19.79,14.75,13.65,52916
-12.00,-1.37,-6.94,-5.85,3.98,-2.71,-24.35,8.01,13.97,52950
-12.06,-2.54,-2.22,-6.15,4.29,-2.70,-29.77,-1.58,11.46,52984
-12.28,-0.63,-0.13,-4.84,3.70,-2.62,-33.09,-8.18,7.35,53018
-11.93,-1.79,0.13,-4.20,3.34,-2.73,-35.08,-14.97,1.78,53052
-12.15,0.19,-3.95,-3.08,2.78,-2.64,-35.95,-19.72,-3.03,53086
-3.69,14.11,-5.83,-2.18,1.86,-2.66,-36.06,-23.71,-6.09,53121
-1.85,14.33,-3.61,-2.66,2.35,-2.54,-35.21,-27.73,-11.56,53155
-3.29,4.92,-4.63,-3.49,2.80,-2.43,-33.54,-31.07,-17.52,53189
-11.07,-2.63,-6.46,-3.28,3.00,-2.46,-31.22,-32.94,-23.47,53223
-12.40,-0.12,1.55,-1.98,1.88,-2.05,-29.13,-34.33,-28.28,53257
-7.15,6.08,-3.54,-2.48,2.68,-1.96,-26.60,-34.90,-31.91,53291
-6.61,5.16,-4.86,-3.79,3.92,-2.02,-22.14,-33.89,-38.75,53326
-6.69,4.24,-9.21,-4.40,4.77,-2.36,-16.57,-31.80,-45.22,53360
-7.00,2.69,-9.03,-3.31,3.88,-2.54,-10.33,-29.35,-49.56,53394
-5.28,3.26,-4.65,-2.84,3.42,-2.87,-3.61,-25.42,-52.25,53428
-7.42,6.22,-3.27,-3.94,5.04,-3.29,3.96,-21.15,-53.62,53462
-8.05,2.26,-13.29,-4.19,5.17,-4.07,12.91,-14.07,-52.88,53497
-12.42,-1.97,-19.04,-3.16,4.38,-4.86,18.93,-8.20,-50.83,53531
-14.71,-6.38,-4.96,-2.61,3.26,-5.10,22.41,-1.83,-46.77,53565
-7.97,9.93,-0.67,-3.89,4.33,-5.31,25.07,7.06,-40.84,53599
-9.57,-0.80,-5.25,-6.71,6.72,-7.13,24.99,17.25,-30.87,53633
-15.97,1.67,-5.80,-8.14,7.63,-7.83,20.52,24.48,-12.23,53667
-15.11,-9.86,18.90,-9.26,8.40,-6.92,9.51,25.86,1.26,53702
-0.10,12.11,20.87,-10.41,7.77,-4.47,-0.16,19.54,10.80,53736
0.03,39.16,-6.03,-10.14,7.46,-5.37,-12.80,5.99,16.84,53770
3.59,-1.25,-17.73,-2.40,3.02,-3.41,-19.85,-0.69,15.62,53804
3.72,22.27,9.94,-2.45,1.27,-0.77,-18.96,-1.75,15.24,53838
-11.32,4.45,0.97,-3.24,1.90,-1.69,-21.72,-7.09,13.97,53873
4.55,9.49,-11.06,-1.94,0.98,-0.43,-22.84,-9.85,13.04,53907
-13.04,2.95,10.76,-2.75,2.23,-0.23,-23.98,-12.60,10.83,53941
0.42,8.48,-8.11,-2.93,1.72,-0.96,-26.19,-16.22,7.94,53975
-1.96,8.15,-2.71,-0.57,-0.48,0.31,-26.66,-17.49,6.72,54009
-4.56,9.52,-6.43,-1.89,0.44,-1.42,-26.31,-20.74,6.09,54043
-3.06,6.07,-2.41,-2.49,1.10,-1.26,-26.57,-23.90,2.65,54078
-6.08,8.34,0.53,-2.85,2.00,-1.18,-27.32,-26.13,-1.43,54112
-15.86,6.99,0.78,-3.33,1.69,-1.77,-27.43,-30.12,-6.97,54146
-7.31,15.63,-2.34,-2.01,0.84,-1.43,-26.70,-32.49,-9.87,54180
-7.34,12.88,-2.97,-1.84,1.27,-2.57,-24.96,-35.95,-14.15,54214
-4.45,8.13,-0.72,-1.88,1.30,-2.51,-23.93,-37.99,-17.16,54249
1.32,9.08,-5.56,-2.79,1.71,-1.62,-22.65,-39.81,-21.22,54283
-3.56,6.67,-6.90,-2.88,2.86,-1.93,-20.20,-40.25,-27.83,54317
-2.34,7.73,-2.53,-2.92,2.23,-1.19,-18.17,-40.18,-33.10,54351
-2.01,7.88,-2.85,-2.41,1.57,-0.71,-16.92,-39.08,-37.34,54385
-3.50,8.75,-3.49,-1.92,1.38,0.78,-16.47,-37.77,-39.86,54419
-3.52,10.33,-3.85,-1.55,0.31,1.72,-17.47,-34.93,-42.20,54454
6.07,16.45,1.97,-2.17,0.29,1.89,-19.16,-31.42,-43.20,54488
-10.50,7.46,-4.61,-2.34,1.54,0.99,-17.76,-28.24,-45.70,54522
-8.46,6.83,-6.29,-2.67,1.80,0.92,-16.54,-25.88,-47.37,54556
-8.23,5.64,-9.20,-3.49,2.36,0.45,-13.53,-21.98,-49.01,54590
5.36,5.20,-4.86,-3.28,2.40,0.56,-10.83,-19.86,-50.57,54625
-14.94,2.58,-21.73,-1.82,1.52,0.47,-8.73,-18.49,-51.84,54659
-3.41,1.55,-10.65,0.44,0.14,0.49,-9.88,-18.90,-52.05,54693
-6.47,4.43,-4.17,0.08,0.19,0.59,-10.49,-19.73,-52.57,54727
-7.23,7.42,-0.29,0.58,-0.71,0.89,-12.89,-21.00,-52.63,54761
-5.89,8.09,1.66,0.25,-0.41,0.60,-14.64,-20.67,-52.84,54795
-5.72,7.78,1.50,-0.59,0.03,0.57,-16.14,-20.17,-52.57,54830
-4.85,8.06,0.17,-1.17,0.90,0.08,-16.60,-18.12,-54.66,54864
-2.40,6.56,-4.54,-1.36,1.02,0.12,-16.25,-16.00,-55.66,54898
-4.94,5.40,-5.25,-1.47,1.20,0.17,-15.57,-13.05,-56.55,54932
-6.55,4.19,-8.91,-1.59,1.73,-0.49,-14.24,-10.30,-58.65,54966
-7.79,6.79,-8.77,-1.14,1.48,-0.48,-12.10,-7.89,-59.24,55000
-5.09,6.69,-4.47,-1.18,1.56,-0.44,-10.92,-5.04,-59.05,55035
-7.44,5.12,-7.64,-1.85,2.21,-1.03,-8.55,-1.96,-59.65,55069
-7.46,4.88,-6.86,-0.40,0.66,-0.22,-6.84,0.00,-59.37,55103
-5.90,7.30,-4.15,-0.39,0.59,-0.16,-6.77,1.27,-59.76,55137
-5.93,6.46,-2.84,-0.38,0.66,-0.23,-5.70,2.67,-61.05,55171
-8.00,6.66,-3.73,-0.41,0.63,0.11,-4.87,4.06,-59.97,55206
-8.81,5.92,-3.70,-0.84,0.68,-0.48,-3.99,5.47,-59.65,55240
-5.70,7.38,-3.27,-1.12,0.97,-0.54,-2.66,8.04,-59.57,55274
-7.75,6.85,-2.54,-1.27,1.07,-0.47,-1.23,11.05,-57.64,55308
-5.97,7.50,-2.43,-1.08,0.99,-0.56,-0.61,13.23,-57.57,55342
-6.66,6.69,-3.73,-0.94,0.69,-0.41,0.83,15.99,-55.74,55376
-6.01,6.64,-3.76,-0.80,0.59,-0.43,1.70,17.22,-54.50,55411
-5.72,8.27,-2.41,-0.58,0.22,-0.12,1.90,19.03,-54.00,55445
-5.14,8.11,-0.88,-0.36,-0.07,-0.25,2.56,19.92,-52.72,55479
-2.97,11.50,1.99,-0.42,-0.15,-0.02,2.38,20.91,-51.53,55513
-5.69,11.08,-1.73,-0.79,-0.37,-0.20,2.86,22.39,-50.03,55547
3.89,15.23,-1.83,-0.93,-0.98,-0.06,2.21,23.46,-49.08,55582
1.72,13.72,-6.59,-2.46,0.45,-0.60,2.95,26.12,-45.97,55616
-7.00,21.02,-6.24,-2.93,0.90,-1.09,3.52,28.59,-41.32,55650
-7.23,10.65,-12.62,-2.95,0.70,-2.73,2.03,30.81,-36.92,55684
-12.70,-3.22,-22.56,-3.58,3.66,-3.66,-0.57,33.10,-33.06,55718
-5.75,4.37,-5.78,-3.10,4.51,-3.45,-3.14,34.98,-27.92,55752
3.20,3.38,-8.93,-3.35,3.67,-1.62,-4.68,36.07,-23.33,55787
-7.29,-1.30,-9.24,-2.99,3.60,-0.93,-4.75,36.39,-19.13,55821
-4.31,-0.12,-5.08,-2.43,2.07,0.57,-4.14,36.16,-16.81,55855
-4.87,-0.59,-4.02,-2.13,2.43,1.51,-2.35,36.00,-13.68,55889
-39.18,-11.24,-33.78,-0.53,2.58,1.40,0.50,35.03,-12.51,55923
-14.20,2.78,-8.75,1.28,-0.81,2.18,3.99,35.02,-14.18,55958
-14.16,-0.39,2.70,1.99,-0.96,2.32,6.43,34.19,-16.60,55992
-9.87,2.18,3.93,2.71,-1.71,2.90,10.96,31.98,-21.21,56026
-9.94,3.88,3.71,3.49,-2.73,3.34,14.03,29.23,-26.10,56060
-13.04,4.82,2.50,4.17,-3.26,3.83,17.49,24.57,-34.17,56094
-9.01,5.59,-1.04,4.93,-4.34,3.90,18.06,19.31,-40.92,56128
-7.83,4.80,-2.08,5.50,-4.93,4.06,17.45,12.03,-47.30,56163
-16.56,27.64,14.39,4.82,-3.96,5.18,14.24,4.38,-53.43,56197
0.57,10.52,-7.00,2.20,-3.47,3.21,11.50,0.76,-54.79,56231
-3.38,7.34,-9.80,2.78,-3.87,3.70,8.11,-7.25,-56.75,56265
1.68,9.10,-13.34,3.20,-5.11,3.12,1.86,-8.67,-57.76,56299
-1.33,13.78,-2.29,0.29,-1.32,0.77,-2.05,-10.48,-58.13,56333
-6.52,9.54,-1.43,-1.81,0.74,-1.01,-0.95,-8.01,-57.73,56368
-5.14,7.28,-5.38,-2.14,1.08,-1.42,0.91,-4.79,-57.59,56402
-3.02,6.84,-7.30,-1.43,0.32,-0.93,1.89,-1.81,-56.88,56436
-5.56,7.66,-6.06,-0.86,-0.07,-0.89,2.08,0.45,-56.64,56470
-3.55,10.48,-4.45,-0.88,-0.23,-1.28,1.99,2.24,-56.36,56504
-5.03,8.37,-2.37,-2.08,1.07,-2.20,2.53,5.06,-56.12,56539
-2.09,8.21,-5.23,-3.03,1.54,-2.75,3.80,9.49,-53.65,56573
-3.11,3.05,-8.35,-3.77,2.49,-3.11,5.32,14.29,-50.34,56607
-3.32,5.65,-9.60,-3.17,1.80,-2.62,5.13,19.56,-46.35,56641
-4.56,8.74,-4.98,-2.59,0.97,-1.91,4.88,22.90,-44.31,56675
-3.10,7.86,-2.11,-2.94,1.27,-1.47,4.08,25.50,-39.83,56709
-4.54,10.35,-1.01,-3.28,1.51,-1.07,3.67,28.73,-35.57,56744
-6.92,12.26,-3.61,-3.81,1.79,-0.85,3.39,31.18,-30.27,56778
-5.77,10.06,-4.61,-4.10,2.16,-1.21,3.10,33.88,-23.25,56812
-5.19,8.68,-6.30,-3.94,2.28,-1.27,1.71,34.87,-16.62,56846
-5.14,7.52,-8.71,-3.72,2.48,-1.22,0.09,35.18,-10.89,56880
-8.13,8.69,-9.90,-3.40,2.58,-1.07,-2.50,35.68,-5.04,56915
-6.72,9.13,-10.11,-3.14,2.42,-0.75,-4.24,34.54,-0.69,56949
-6.53,8.92,-8.61,-3.15,2.40,-0.43,-6.08,33.38,4.38,56983
-9.31,6.16,-8.35,-2.91,2.32,-0.09,-7.86,31.28,7.59,57017
-7.45,3.65,-8.39,-2.55,2.37,0.20,-9.06,29.64,9.78,57051
-8.37,2.31,-7.94,-1.97,2.26,0.56,-9.98,28.25,12.31,57085
-10.10,0.31,-6.32,-1.49,2.15,0.67,-10.99,26.95,12.25,57120
-9.34,-1.90,-9.26,-0.97,2.18,0.97,-11.62,26.91,12.77,57154
-15.15,-2.89,-8.94,0.60,0.60,1.20,-11.75,27.48,12.88,57188
-12.11,2.22,-1.87,1.64,-1.43,1.42,-8.90,29.30,11.08,57222
-9.69,6.27,2.81,1.26,-0.88,1.06,-5.57,31.09,8.99,57256
-5.78,4.15,-0.56,0.04,1.17,0.55,-4.68,31.29,9.40,57291
-10.31,4.30,3.33,0.63,-0.06,0.93,-4.43,31.64,8.75,57325
-1.93,8.44,-3.76,1.93,-1.31,1.75,-1.32,32.99,6.01,57359
-4.07,7.48,-1.98,2.68,-1.92,2.53,3.54,34.22,2.05,57393
-6.36,9.50,-0.95,3.67,-2.88,2.58,8.16,35.11,-4.90,57427
-4.96,9.73,0.98,2.96,-2.70,2.30,13.86,34.46,-10.30,57461
-6.60,8.57,0.65,2.34,-2.24,2.08,17.04,33.57,-15.61,57496
-5.66,7.68,-2.73,2.11,-2.10,2.23,20.39,31.76,-19.58,57530
-7.67,6.36,-5.13,2.67,-2.64,2.48,22.86,29.03,-25.07,57564
-7.55,7.22,-8.02,2.94,-2.94,2.16,24.51,25.65,-30.75,57598
-6.55,10.00,-4.91,2.73,-2.84,1.11,24.47,21.94,-37.12,57632
-4.83,9.75,-0.63,1.87,-2.19,1.25,23.24,19.66,-40.59,57666
-3.28,12.95,-1.34,1.44,-2.02,1.67,22.95,17.04,-44.20,57701
0.73,9.78,-2.38,0.79,-1.86,2.32,22.68,13.83,-46.16,57735
-0.75,7.26,-6.46,0.23,-1.49,2.49,23.08,12.01,-47.73,57769
-3.94,4.33,-6.14,-0.21,-0.93,1.78,23.05,10.76,-48.29,57803
-7.87,4.62,-4.05,1.19,-2.28,2.00,22.90,8.55,-50.07,57837
-4.26,5.77,-5.92,2.50,-3.94,2.60,20.26,4.82,-54.56,57872
-8.92,10.01,-4.61,3.34,-4.86,2.71,14.76,-1.58,-59.44,57906
-11.97,8.25,-3.58,2.95,-4.21,1.72,8.74,-6.36,-61.01,57940
-13.60,5.53,-6.98,2.21,-3.55,1.43,2.10,-10.38,-62.47,57974
-11.23,7.65,-7.05,2.27,-3.52,0.80,-2.62,-13.72,-61.44,58008
-1.01,0.88,-7.78,2.17,-3.30,0.66,-7.99,-16.57,-60.23,58042
6.19,7.57,-4.87,0.22,-1.99,0.78,-12.01,-17.00,-59.91,58077
4.99,12.56,-4.22,-0.81,-0.69,0.68,-12.76,-16.16,-59.84,58111
1.76,6.05,-6.45,1.03,-2.91,1.60,-17.10,-15.65,-58.86,58145
0.36,0.05,-9.17,2.60,-4.44,3.57,-23.49,-16.28,-55.54,58179
-0.36,-0.10,-13.31,4.62,-6.47,4.47,-30.81,-17.23,-50.45,58213
3.66,7.35,-8.10,4.66,-6.56,4.11,-39.93,-16.85,-40.41,58248
-0.42,10.24,-5.58,3.21,-4.76,2.50,-44.02,-15.30,-33.70,58282
-38.14,3.30,5.48,1.90,-2.04,2.05,-46.64,-12.32,-29.58,58316
-7.71,5.23,-6.69,4.20,-5.97,0.05,-47.88,-14.25,-20.05,58350
-5.56,8.24,-9.54,4.20,-4.35,1.84,-47.59,-15.24,-12.41,58384
-11.31,7.63,-10.20,2.40,-3.43,1.83,-46.77,-11.44,-4.28,58418
-2.35,8.97,-8.83,2.62,-3.81,1.29,-45.57,-9.13,0.80,58453
-6.04,6.33,-11.07,3.27,-3.74,0.28,-43.17,-6.53,5.77,58487
-9.37,4.35,-12.01,4.09,-4.16,-0.60,-39.23,-4.63,11.94,58521
-10.12,8.54,-10.47,4.44,-3.88,-2.17,-35.17,-3.13,16.46,58555
-15.69,1.19,0.22,4.49,-4.17,-1.52,-31.66,-0.88,19.94,58589
1.59,6.75,-6.41,5.09,-6.02,-1.08,-24.19,3.83,23.00,58624
10.32,15.06,-2.61,2.67,-2.71,0.91,-18.43,7.91,24.55,58658
4.48,15.46,-8.23,1.63,0.11,2.32,-16.94,10.73,24.63,58692
1.44,15.60,-7.86,1.57,-0.06,3.55,-14.67,14.07,22.99,58726
3.20,14.35,-8.14,2.01,-1.32,4.43,-10.76,17.60,22.11,58760
1.14,12.26,-4.96,2.07,-1.62,4.31,-4.94,21.00,20.67,58794
1.90,10.55,-0.98,1.91,-1.55,3.65,0.19,23.75,18.49,58829
-0.34,12.02,11.67,3.08,-3.22,2.47,6.56,25.77,14.73,58863
-8.17,29.56,13.82,1.49,-0.37,1.04,10.17,27.67,12.39,58897
-5.46,12.10,1.74,0.16,-1.08,-0.92,8.11,27.17,13.56,58931
-2.21,5.83,-6.03,1.20,-1.89,0.06,9.60,28.28,11.37,58965
-2.16,7.82,-4.27,1.32,-1.80,0.32,11.84,28.71,10.06,59000
-8.50,8.97,1.03,0.67,-0.98,-0.28,12.63,29.63,8.16,59034
-6.77,5.20,-1.06,0.68,-0.97,-0.85,12.29,30.80,6.26,59068
-7.00,7.59,0.82,0.97,-0.68,-0.43,12.34,31.67,4.71,59102
-7.12,10.55,-0.35,0.84,-0.80,-0.22,12.55,32.72,3.71,59136
-6.03,9.30,-0.12,0.93,-1.18,-0.10,13.30,33.02,2.32,59170
-4.40,9.82,-0.69,1.32,-1.71,0.53,15.30,32.93,-0.32,59205
-5.50,8.32,-0.52,0.91,-1.57,0.67,17.32,32.84,-3.41,59239
-5.89,6.27,-2.22,0.93,-1.70,0.46,18.55,32.59,-5.64,59273
-6.21,6.43,-0.60,0.92,-1.63,0.08,19.63,32.74,-8.52,59307
-5.17,8.32,-1.73,0.55,-1.22,-0.33,20.04,32.83,-9.65,59341
-4.66,7.30,-3.10,0.35,-0.89,-0.20,19.25,32.97,-10.57,59375
-8.31,5.53,-0.76,0.35,-1.00,-0.10,19.69,33.28,-10.80,59410
-8.41,7.91,-1.51,0.14,-0.81,-0.56,19.54,33.73,-11.79,59444
-7.94,5.71,-2.89,0.05,-0.83,-0.79,18.78,33.75,-12.64,59478
-8.03,6.08,-0.14,0.64,-1.21,-0.56,17.74,34.30,-13.88,59512
-7.88,6.44,-0.43,0.33,-1.03,-0.91,17.29,34.52,-14.73,59546
-8.16,6.14,-0.80,0.49,-1.08,-0.92,15.70,35.09,-17.20,59581
-8.88,5.02,-1.66,0.88,-1.38,-0.79,14.62,35.41,-18.46,59615
-9.57,8.10,-2.83,1.50,-2.09,-0.36,13.58,35.84,-21.56,59649
-7.61,14.96,-2.89,1.39,-2.70,0.36,13.34,35.50,-25.34,59683
-1.64,19.55,-3.95,1.15,-3.01,0.66,12.83,34.76,-29.00,59717
-2.51,16.79,-1.89,-0.25,-2.19,0.11,11.96,34.13,-28.97,59751
-10.54,4.62,-1.28,-1.26,-1.36,-0.99,10.90,35.25,-28.08,59786
16.45,5.58,-30.06,-2.27,2.33,-2.56,8.42,35.88,-24.74,59820
-21.18,4.33,-4.69,-4.06,8.02,-3.64,3.93,38.35,-15.81,59854
-0.18,8.47,-4.85,-2.44,2.73,-1.71,0.34,38.18,-10.98,59888
-2.48,9.32,-3.94,-2.01,4.20,-2.49,-4.00,38.06,-9.16,59922
-8.56,7.36,1.41,-1.73,3.50,-2.01,-8.83,37.59,-6.34,59957
-15.38,6.15,2.37,-0.94,-0.26,-1.12,-10.89,37.11,-6.85,59991
-7.73,6.67,-2.00,-0.36,-0.95,-0.59,-11.53,36.95,-6.23,60025
-11.02,7.14,-3.69,-1.33,0.17,-0.77,-11.84,36.61,-5.10,60059
-7.10,4.73,-2.81,-2.04,0.79,-0.81,-13.05,35.75,-3.52,60093
-8.08,1.53,-5.05,-2.54,1.50,-0.49,-13.84,35.11,-1.62,60127
-11.73,1.62,-8.02,-2.37,1.47,-0.33,-14.73,33.92,1.62,60162
-6.47,0.18,-8.99,-1.94,1.14,-0.16,-14.45,32.21,7.21,60196
-8.55,0.84,-9.07,-1.23,0.60,0.08,-14.06,31.50,4.30,60230
-9.83,1.58,-9.19,-0.53,-0.33,0.36,-12.86,31.16,5.41,60264
-8.47,1.13,-7.18,-0.17,-0.80,0.46,-11.02,31.26,4.97,60298
-11.07,3.23,-4.36,-0.05,-1.00,0.41,-9.30,31.09,5.26,60333
-7.46,2.57,-1.02,-0.24,-0.83,0.16,-8.40,30.75,5.14,60367
-9.28,2.07,-3.36,-0.78,-0.09,-0.14,-7.22,30.05,7.02,60401
-9.69,1.60,-2.02,-1.20,0.33,-0.35,-6.40,29.14,7.88,60435
-10.94,2.27,-2.57,-1.18,0.34,-0.54,-7.02,27.92,10.52,60469
-10.15,1.81,-4.42,-0.79,-0.07,-0.37,-6.81,26.66,11.69,60503
-7.39,2.08,-4.29,-0.69,-0.32,-0.28,-6.45,26.31,12.07,60538
-7.24,2.74,-5.26,-0.66,-0.55,-0.11,-6.37,25.45,13.17,60572
-7.09,3.88,-4.21,-0.74,-0.93,0.16,-5.06,23.84,14.41,60606
-6.43,6.68,-6.52,-1.01,-0.64,0.38,-3.16,22.99,15.86,60640
-6.24,6.90,-5.22,-1.81,-0.39,0.48,-1.29,20.51,17.96,60674
-6.67,7.94,-3.22,-2.38,0.47,0.52,-0.06,17.71,19.76,60708
-6.98,9.08,-3.59,-2.66,1.52,0.36,-1.17,13.23,22.19,60743
-6.21,7.66,-3.66,-2.63,1.87,0.39,-2.84,9.32,23.36,60777
-10.96,8.48,-2.10,-1.39,1.06,0.92,-3.77,6.53,23.78,60811
-4.61,4.85,-9.47,-1.16,1.08,1.36,-4.27,3.99,25.07,60845
-4.72,6.32,-5.71,-0.66,0.42,1.96,-4.09,2.32,25.27,60879
-7.94,5.26,-6.12,-0.18,0.59,2.37,-4.11,0.58,26.07,60914
-7.98,4.70,-5.74,0.30,0.39,2.63,-4.79,0.80,24.79,60948
