ax,ay,az,gx,gy,gz,mx,my,mz,timestamp
-0.48,-5.50,-20.23,4.44,-6.97,-1.53,-62.61,105.42,7.82,672000
1.05,-5.12,-15.89,4.01,-6.80,-0.86,-55.96,106.05,3.48,672034
3.55,-4.79,-14.78,4.07,-6.14,-0.76,-50.80,106.58,-2.73,672068
0.51,-4.48,-16.27,3.66,-5.90,-1.13,-49.05,106.14,-9.13,672102
0.10,-4.97,-16.30,3.53,-6.08,-1.48,-50.04,106.28,-13.10,672136
1.71,-10.07,-15.11,3.63,-6.35,-1.88,-54.81,106.69,-17.14,672170
-0.81,-5.82,-14.29,3.94,-6.88,-2.66,-62.12,105.54,-19.38,672205
-1.94,-9.12,-14.38,3.97,-7.14,-2.25,-69.77,104.15,-18.42,672239
-2.61,-11.56,-13.37,4.49,-7.31,-2.28,-78.59,105.19,-17.39,672273
-4.45,-10.92,-16.76,5.05,-7.82,-2.34,-85.43,105.22,-15.40,672307
-5.35,-9.50,-16.13,5.22,-8.06,-2.16,-90.97,106.40,-11.96,672341
-6.02,-12.64,-16.45,5.55,-7.97,-2.13,-94.08,106.93,-12.53,672375
-8.86,-12.86,-19.97,6.05,-9.01,-2.75,-98.96,105.14,-11.66,672410
-4.87,-8.49,-22.61,5.92,-9.20,-3.26,-106.40,97.22,-4.49,672444
-4.91,-5.76,-24.23,5.14,-7.79,-2.97,-109.76,91.03,5.16,672478
-2.70,-6.77,-18.69,4.29,-6.23,-2.13,-107.44,88.02,19.20,672512
-2.34,-9.47,-12.99,4.18,-5.54,-1.48,-100.57,90.53,27.96,672546
1.10,-10.05,-11.41,4.57,-6.30,-1.59,-89.17,95.24,33.22,672581
0.56,-8.48,-16.20,4.46,-7.07,-1.70,-73.40,100.79,34.26,672615
0.73,-8.20,-16.13,4.40,-6.27,-1.61,-61.27,104.24,29.61,672649
0.81,-5.71,-15.49,3.83,-5.65,-1.20,-49.55,105.63,21.50,672683
0.61,-5.37,-14.50,3.55,-5.17,-0.84,-41.60,106.02,12.96,672717
2.45,-7.60,-11.75,3.35,-5.46,-0.70,-35.34,105.54,5.76,672751
0.69,-9.50,-12.18,3.60,-5.49,-1.20,-32.39,104.02,-4.06,672786
1.36,-10.05,-13.33,3.93,-5.76,-1.63,-33.25,102.97,-13.02,672820
-1.95,-9.57,-15.15,4.49,-6.52,-2.45,-37.97,100.28,-21.76,672854
-1.61,-5.69,-18.87,5.01,-7.63,-2.96,-46.95,97.43,-29.90,672888
-4.19,-7.92,-20.56,5.11,-7.94,-2.66,-56.42,93.61,-33.95,672922
-3.97,-8.78,-19.16,4.62,-7.34,-2.01,-68.55,88.19,-36.04,672957
-0.62,-6.45,-16.87,3.90,-6.47,-1.63,-78.05,85.98,-33.89,672991
-0.20,-7.27,-13.90,4.14,-6.31,-1.31,-86.93,85.66,-28.71,673025
-2.43,-6.96,-14.24,4.85,-7.44,-1.76,-93.98,85.03,-20.90,673059
1.12,-8.30,-20.04,5.08,-8.12,-2.54,-100.63,83.13,-10.23,673093
-2.37,-5.66,-19.33,5.13,-8.48,-3.44,-106.52,80.02,6.34,673127
-1.84,-6.65,-17.55,4.84,-7.81,-2.99,-107.13,78.05,20.26,673162
-1.56,-8.95,-13.67,4.61,-7.47,-2.54,-101.77,79.23,35.94,673196
-1.44,-10.84,-13.97,4.33,-7.30,-2.42,-93.57,81.16,46.59,673230
-3.39,-7.51,-11.66,4.55,-7.13,-2.27,-83.03,84.33,53.49,673264
-3.69,-9.56,-13.68,4.66,-7.22,-2.30,-66.66,91.77,56.28,673298
-2.54,-6.94,-15.62,4.81,-7.56,-2.57,-53.14,96.73,54.19,673333
-1.50,-8.37,-17.43,4.61,-7.45,-2.69,-39.74,101.80,44.81,673367
-1.69,-7.17,-15.59,4.54,-7.33,-2.91,-32.56,103.96,33.98,673401
-4.11,-6.40,-15.07,4.77,-7.81,-3.04,-29.38,105.22,21.41,673435
-2.89,-7.74,-15.51,4.81,-7.93,-3.00,-29.76,105.95,7.35,673469
-0.90,-7.31,-14.37,4.46,-7.33,-2.83,-32.80,104.85,-2.21,673503
-0.32,-6.06,-15.05,4.25,-7.05,-2.63,-37.71,103.45,-10.82,673538
0.46,-5.05,-14.15,4.14,-7.00,-2.58,-43.76,102.12,-17.70,673572
0.26,-6.51,-13.42,3.94,-6.67,-2.68,-52.09,100.03,-21.92,673606
0.41,-6.56,-12.85,3.92,-6.74,-2.80,-63.80,96.81,-23.56,673640
-1.23,-6.61,-11.61,3.90,-6.71,-2.89,-73.76,92.30,-22.81,673674
1.68,-7.32,-10.49,3.83,-6.58,-2.90,-85.63,86.88,-14.83,673708
-0.38,-8.10,-11.80,4.09,-6.65,-3.05,-94.05,82.93,-6.77,673743
0.41,-7.30,-12.94,4.44,-6.81,-3.21,-100.04,78.76,2.89,673777
-0.31,-7.79,-13.08,4.56,-6.88,-3.26,-103.70,74.82,16.65,673811
0.17,-7.85,-13.29,4.60,-6.90,-3.41,-102.91,72.93,28.41,673845
-1.10,-6.33,-13.51,4.65,-6.88,-3.48,-98.87,71.37,41.58,673879
-0.00,-3.37,-11.53,4.67,-6.84,-3.22,-91.84,71.73,51.64,673914
-0.49,-10.12,-10.86,4.56,-7.11,-2.97,-81.00,74.25,60.48,673948
1.64,-6.74,-11.17,4.55,-6.82,-3.23,-66.57,79.47,65.30,673982
1.17,-4.01,-12.84,4.20,-6.44,-3.10,-55.70,83.25,64.59,674016
0.84,-5.03,-12.88,4.03,-6.60,-3.02,-44.81,88.18,60.38,674050
2.01,-5.72,-12.91,4.25,-6.44,-3.41,-35.00,93.34,53.51,674084
3.57,-3.07,-11.80,4.28,-6.68,-3.66,-31.20,96.99,44.64,674119
2.64,-3.89,-10.87,4.27,-6.82,-3.78,-30.24,100.29,34.24,674153
3.09,-4.23,-8.60,4.19,-7.27,-3.96,-31.45,102.08,25.17,674187
2.79,-7.45,-7.92,4.22,-7.09,-3.99,-35.47,102.98,17.93,674221
4.50,-5.26,-6.51,3.88,-6.44,-3.88,-42.65,102.48,10.17,674255
2.38,-5.86,-8.07,3.58,-5.96,-3.67,-49.56,100.91,6.08,674290
3.21,-6.10,-9.15,3.64,-5.92,-3.79,-59.32,96.78,3.03,674324
2.47,-3.45,-9.03,3.94,-5.64,-3.76,-68.08,92.78,1.80,674358
3.11,-5.93,-8.31,3.63,-5.99,-3.88,-76.75,87.87,3.45,674392
3.62,-6.43,-7.67,3.76,-5.99,-3.95,-84.45,79.51,9.76,674426
1.78,-7.40,-6.11,4.14,-6.08,-4.07,-89.84,73.05,16.14,674460
1.32,-8.62,-6.14,4.39,-6.39,-4.11,-92.58,66.37,26.47,674495
0.66,-8.33,-6.46,4.64,-6.59,-3.96,-91.79,61.87,37.34,674529
-0.08,-10.72,-6.03,4.75,-6.73,-3.84,-87.26,60.63,46.73,674563
-0.26,-10.09,-6.47,5.02,-6.54,-3.90,-79.57,62.48,55.67,674597
-0.48,-10.16,-7.15,5.06,-6.40,-3.64,-72.03,65.86,59.47,674631
-2.37,-11.29,-7.65,5.28,-6.14,-3.50,-62.85,73.41,59.56,674666
-3.50,-8.91,-10.69,5.32,-6.70,-3.50,-54.72,78.94,57.89,674700
-2.05,-6.36,-12.13,5.08,-6.81,-3.12,-46.57,84.38,53.24,674734
-0.73,-5.66,-9.76,4.86,-6.83,-2.76,-37.40,90.47,44.78,674768
1.17,-10.06,-9.10,4.06,-6.43,-2.36,-31.35,93.50,36.64,674802
1.24,-8.76,-8.16,4.04,-5.65,-2.19,-28.31,96.13,25.56,674836
2.29,-7.12,-7.16,3.75,-5.21,-1.72,-26.32,97.41,16.49,674871
1.44,-8.93,-8.69,3.21,-4.82,-1.19,-24.23,98.32,8.78,674905
1.20,-7.66,-9.74,3.01,-4.27,-1.12,-23.18,98.63,0.89,674939
0.13,-5.82,-8.69,2.93,-4.25,-1.16,-23.44,99.02,-6.36,674973
1.82,-5.75,-7.83,2.81,-4.68,-1.04,-23.05,99.42,-12.54,675007
0.21,-9.28,-5.89,3.15,-4.44,-0.85,-23.91,99.25,-21.22,675041
0.86,-11.51,-8.15,3.12,-4.65,-1.10,-25.86,99.43,-28.56,675076
1.61,-10.33,-5.42,2.93,-4.49,-1.19,-30.50,98.00,-37.65,675110
2.77,-9.89,-7.12,2.94,-4.38,-1.42,-35.82,95.88,-44.53,675144
0.23,-12.18,-8.79,3.35,-4.75,-1.89,-46.35,90.72,-52.15,675178
-0.27,-11.06,-9.44,3.78,-4.68,-2.05,-56.46,84.23,-57.47,675212
-0.59,-8.80,-9.59,3.94,-4.86,-2.06,-67.96,77.01,-60.55,675247
-1.09,-9.28,-9.51,4.21,-5.20,-2.20,-82.15,66.00,-59.21,675281
-0.05,-8.51,-12.41,3.99,-5.22,-2.26,-94.04,56.61,-53.35,675315
-2.37,-2.34,-9.47,4.10,-5.04,-1.94,-106.30,47.34,-42.69,675349
-0.40,-9.17,-8.24,4.00,-5.09,-0.88,-113.46,44.08,-30.82,675383
4.33,-11.49,-7.09,3.89,-4.35,-0.48,-117.76,44.33,-17.70,675417
4.75,-11.07,-5.60,3.36,-3.91,-0.27,-119.44,49.01,-5.36,675452
5.97,-9.91,-6.41,2.77,-3.24,-0.49,-119.98,53.42,3.30,675486
5.30,-6.23,-7.05,2.35,-2.89,-0.58,-119.63,57.23,13.37,675520
5.50,-5.98,-6.60,1.99,-2.48,-0.40,-118.40,62.31,15.81,675554
5.50,-7.07,-5.23,1.79,-2.09,-0.42,-117.16,65.93,19.80,675588
5.83,-7.00,-5.38,1.78,-2.39,-0.43,-115.24,70.08,23.93,675623
5.82,-6.98,-3.57,1.82,-2.55,-0.45,-112.32,73.60,28.35,675657
4.60,-7.01,-3.29,1.84,-2.48,-0.31,-109.89,77.26,32.80,675691
4.75,-8.23,-3.82,1.83,-2.52,-0.28,-104.94,82.36,36.89,675725
5.64,-9.00,-4.40,1.76,-2.44,-0.42,-101.17,85.85,39.64,675759
4.20,-6.83,-3.73,1.67,-2.35,-0.57,-97.15,88.53,42.18,675793
4.00,-6.94,-2.86,1.55,-2.29,-0.36,-93.17,91.07,43.64,675828
3.15,-9.24,-2.13,1.70,-2.44,-0.10,-87.62,95.38,45.62,675862
2.54,-11.45,-7.13,1.79,-3.03,-0.29,-79.92,99.27,47.72,675896
4.22,-6.71,-5.08,1.18,-1.80,-0.29,-74.33,101.26,48.25,675930
3.66,-7.90,-1.88,0.91,-1.48,0.31,-67.89,103.65,48.10,675964
5.12,-10.53,-0.77,1.17,-1.79,0.16,-61.15,106.24,46.68,675999
4.81,-7.89,-2.10,1.42,-2.15,-0.29,-55.51,107.48,44.62,676033
3.77,-8.85,-3.52,1.50,-2.18,-0.27,-49.74,109.92,41.87,676067
2.32,-8.69,-4.15,1.65,-2.17,-0.41,-45.09,111.39,37.80,676101
2.93,-9.66,-3.94,1.73,-2.01,-0.40,-40.66,113.05,32.05,676135
2.29,-9.00,-2.63,1.70,-2.09,-0.14,-36.71,113.29,25.94,676169
1.90,-10.76,-0.13,2.05,-2.96,-0.34,-32.17,113.72,20.52,676204
1.75,-9.18,-2.54,2.72,-4.41,-0.88,-28.65,113.87,11.62,676238
1.26,-7.65,-3.29,3.02,-4.92,-1.08,-27.54,113.10,1.71,676272
4.69,-11.51,-6.46,3.34,-5.00,-1.17,-27.99,111.03,-9.47,676306
15.90,-4.97,-2.68,2.29,-3.21,-1.30,-30.55,109.31,-14.48,676340
3.51,-7.37,-4.80,2.33,-3.43,-0.72,-32.07,107.89,-19.73,676375
6.94,-7.95,-9.37,1.55,-2.89,-0.17,-32.90,105.55,-23.47,676409
5.45,-6.72,-0.31,0.18,0.66,0.58,-31.60,105.79,-24.85,676443
4.79,-8.86,0.92,0.29,-0.45,0.23,-29.41,105.33,-24.74,676477
7.71,-7.21,-1.62,0.42,-0.82,-0.00,-28.91,105.50,-25.78,676511
4.65,-8.62,-1.31,0.20,-0.06,0.25,-28.03,104.74,-25.69,676545
5.03,-8.57,-0.61,0.23,-0.39,0.16,-25.96,105.14,-26.53,676580
4.10,-8.33,-1.43,0.37,-0.66,0.11,-26.15,105.06,-27.39,676614
4.56,-8.17,-1.59,0.38,-0.63,0.14,-25.30,104.22,-27.13,676648
4.95,-8.86,-0.58,0.31,-0.33,0.27,-24.06,104.56,-28.11,676682
4.43,-7.61,-0.43,0.42,-0.53,0.13,-23.15,104.88,-29.39,676716
4.83,-9.35,-0.38,0.37,-0.59,0.14,-22.57,104.50,-30.24,676750
2.87,-8.68,-1.77,0.60,-1.47,-0.29,-23.33,103.55,-31.86,676785
6.23,-7.20,-3.54,0.23,-0.71,-0.03,-24.42,103.57,-32.32,676819
5.25,-8.94,-0.21,-0.03,0.54,0.10,-23.72,103.92,-32.87,676853
2.80,-8.65,-0.69,0.08,-0.12,-0.07,-23.71,103.76,-32.96,676887
4.58,-9.17,-0.03,0.12,-0.52,-0.12,-24.07,103.83,-32.32,676921
3.97,-9.17,-0.10,0.07,0.06,0.00,-24.39,104.33,-32.67,676956
3.11,-9.22,0.02,0.10,-0.03,0.10,-23.74,104.53,-33.66,676990
4.34,-9.18,-0.15,0.08,-0.14,0.08,-23.59,104.25,-32.37,677024
3.96,-8.91,-0.83,0.05,0.04,0.14,-22.76,104.38,-32.97,677058
3.86,-8.36,-0.89,0.02,0.00,0.09,-22.41,104.31,-32.68,677092
3.92,-8.65,-1.34,0.04,-0.22,-0.01,-22.27,104.17,-32.74,677126
3.76,-8.19,-1.55,0.06,-0.18,-0.13,-21.91,104.21,-32.91,677161
3.99,-8.48,-1.30,0.07,-0.20,-0.11,-22.77,104.49,-33.02,677195
5.43,-8.88,-0.94,0.06,0.10,-0.09,-22.80,104.22,-32.89,677229
1.87,-10.47,0.65,0.29,0.24,-0.08,-23.09,103.77,-34.00,677263
0.67,-9.19,-1.17,0.59,-0.66,-0.28,-23.84,103.96,-35.71,677297
3.53,-10.41,0.42,0.18,0.36,0.30,-23.06,104.44,-36.26,677332
2.30,-7.20,0.82,0.40,-0.52,0.04,-22.04,103.84,-37.36,677366
4.94,-9.61,-0.54,0.51,-1.12,-0.00,-22.19,103.51,-38.85,677400
3.20,-8.29,-1.28,0.36,-0.59,-0.02,-22.76,103.05,-39.35,677434
3.04,-9.29,0.15,0.54,-1.22,-0.23,-23.03,102.95,-39.52,677468
2.95,-9.19,-0.98,0.60,-1.39,-0.17,-24.71,102.41,-41.11,677502
6.01,-7.65,-1.13,0.57,-1.26,-0.25,-26.53,102.41,-41.74,677537
4.73,-8.74,-0.72,0.38,-0.74,-0.08,-26.66,101.87,-42.55,677571
5.25,-7.62,-0.71,0.19,-0.29,-0.08,-27.21,101.80,-43.19,677605
5.48,-8.49,0.23,0.07,0.08,-0.06,-27.29,101.94,-43.86,677639
4.59,-8.83,-0.27,-0.02,0.23,-0.04,-27.67,101.84,-44.12,677673
3.53,-9.17,-0.04,-0.02,0.26,-0.07,-27.33,101.62,-43.89,677708
3.16,-9.14,-0.42,0.03,0.01,-0.08,-27.86,101.96,-43.98,677742
3.80,-9.14,-0.16,0.06,0.02,-0.05,-27.97,101.72,-44.17,677776
3.11,-9.33,-0.04,0.10,-0.09,-0.03,-28.25,101.96,-44.37,677810
3.95,-8.55,-0.00,0.09,-0.15,-0.00,-27.99,101.53,-44.45,677844
3.96,-9.15,-0.18,0.06,-0.07,0.02,-27.64,101.75,-44.64,677878
3.80,-9.24,-0.16,0.04,-0.16,-0.01,-27.51,102.15,-43.73,677913
4.45,-9.03,-0.18,0.00,-0.11,-0.05,-27.67,102.59,-43.35,677947
3.57,-9.01,-0.33,-0.04,0.05,-0.06,-27.77,102.47,-42.94,677981
3.64,-8.97,-0.23,-0.03,0.07,-0.04,-27.57,101.74,-43.69,678015
3.55,-9.23,-0.34,-0.01,-0.04,-0.03,-27.40,101.90,-43.34,678049
3.60,-8.69,-0.55,0.03,-0.01,-0.02,-27.32,102.31,-43.36,678083
3.83,-8.84,-0.31,0.05,-0.11,-0.06,-26.98,101.96,-43.79,678118
4.49,-8.54,-0.62,0.05,-0.18,-0.09,-27.54,101.93,-44.04,678152
4.06,-8.77,-0.21,0.03,-0.05,-0.10,-28.03,102.09,-43.96,678186
4.00,-9.17,-0.22,0.01,-0.05,-0.07,-28.22,101.61,-43.28,678220
3.55,-9.20,-0.09,0.01,0.06,-0.06,-28.15,101.13,-43.42,678254
3.53,-9.11,-0.19,0.04,0.02,-0.03,-28.57,101.53,-43.57,678289
3.82,-8.97,-0.42,0.05,-0.02,-0.02,-27.97,101.33,-43.36,678323
3.54,-9.08,-0.32,0.03,0.09,-0.02,-27.65,101.78,-44.40,678357
3.88,-8.82,-0.49,0.02,0.02,-0.04,-27.29,102.32,-43.88,678391
3.95,-9.15,-0.23,0.04,0.04,-0.05,-27.57,101.93,-44.42,678425
3.85,-9.10,-0.65,0.03,-0.03,-0.07,-27.58,101.80,-44.18,678459
3.26,-9.26,0.58,0.18,0.02,0.03,-27.04,102.02,-44.40,678494
3.71,-9.00,0.13,0.20,-0.17,-0.02,-27.16,101.49,-44.72,678528
4.83,-8.86,-0.12,0.16,-0.13,0.00,-26.81,101.67,-44.74,678562
3.85,-8.58,-0.11,0.11,-0.31,-0.03,-26.81,101.71,-45.83,678596
3.65,-9.24,-0.15,0.06,-0.11,-0.09,-26.98,102.02,-46.27,678630
3.84,-9.03,-0.32,0.04,-0.07,-0.08,-27.68,101.75,-46.17,678665
3.01,-9.48,0.21,0.07,0.00,-0.00,-27.83,101.74,-46.54,678699
3.82,-9.15,0.21,0.16,-0.23,-0.05,-27.62,101.51,-46.83,678733
4.04,-8.81,-0.03,0.18,-0.20,0.01,-27.17,101.34,-46.55,678767
4.02,-8.64,-0.16,0.17,-0.16,0.05,-26.86,101.87,-47.62,678801
3.70,-9.00,-0.34,0.15,-0.16,0.00,-26.59,101.78,-48.16,678835
4.20,-8.69,-0.12,0.12,-0.10,0.06,-26.41,102.08,-48.19,678870
3.93,-9.12,0.49,0.16,-0.08,0.08,-25.71,101.56,-48.39,678904
3.85,-9.32,0.33,0.17,-0.18,0.06,-25.90,101.67,-48.60,678938
4.05,-8.72,-0.26,0.14,-0.18,0.03,-25.75,101.58,-49.56,678972
3.66,-9.05,0.20,0.09,-0.02,0.04,-25.61,101.42,-49.81,679006
3.78,-8.76,-0.44,0.01,-0.11,-0.10,-25.10,101.90,-48.93,679041
3.28,-9.39,0.14,-0.03,0.14,-0.00,-24.85,101.55,-49.42,679075
3.08,-9.25,0.57,0.07,0.05,0.07,-24.23,101.62,-49.53,679109
3.63,-9.65,0.56,0.14,-0.09,0.14,-23.68,101.61,-49.97,679143
3.73,-8.71,0.42,0.19,-0.19,0.10,-22.86,101.37,-49.31,679177
3.30,-9.36,0.18,0.21,-0.23,0.12,-22.89,100.86,-50.72,679211
3.27,-9.14,-0.08,0.18,-0.33,0.04,-22.74,101.18,-51.02,679246
2.07,-9.23,-0.11,0.33,-1.10,-0.27,-24.41,101.11,-51.78,679280
4.94,-8.51,-1.39,0.10,-0.42,-0.14,-25.67,100.76,-51.81,679314
4.46,-8.76,0.22,-0.04,0.30,-0.11,-25.58,100.80,-52.02,679348
2.45,-9.56,0.73,-0.06,-0.11,-0.18,-25.84,100.60,-51.24,679382
5.10,-9.03,0.03,-0.05,-0.20,-0.28,-26.78,100.75,-50.80,679416
2.78,-9.28,-0.06,-0.05,0.20,-0.15,-27.38,100.41,-51.72,679451
2.87,-9.85,0.43,0.05,-0.04,-0.09,-27.71,99.82,-51.01,679485
4.37,-8.62,0.34,0.09,-0.07,0.02,-27.76,100.23,-51.23,679519
3.68,-8.80,0.28,0.13,-0.03,0.05,-27.46,100.06,-51.64,679553
4.83,-8.62,-0.31,0.03,-0.17,-0.05,-27.61,100.15,-51.67,679587
3.83,-8.67,-0.32,-0.07,0.02,-0.12,-27.51,100.80,-51.45,679622
4.05,-9.18,0.05,-0.05,-0.05,-0.14,-28.35,100.42,-50.92,679656
3.40,-9.06,0.03,-0.10,0.04,-0.16,-28.52,100.58,-49.78,679690
3.42,-9.64,0.24,-0.04,0.02,-0.08,-28.76,100.13,-50.00,679724
3.51,-9.09,0.11,-0.01,0.02,-0.08,-29.49,100.31,-50.41,679758
3.55,-9.12,-0.23,-0.03,0.01,-0.09,-29.32,100.47,-49.88,679792
3.68,-8.98,-0.06,-0.04,0.05,-0.10,-29.32,100.07,-49.11,679827
3.59,-9.16,0.17,-0.00,0.02,-0.08,-29.98,100.45,-49.24,679861
3.68,-9.09,0.11,0.01,-0.04,-0.10,-30.27,100.80,-49.31,679895
3.73,-8.78,-0.16,-0.01,-0.02,-0.10,-30.49,100.38,-49.53,679929
3.34,-9.26,0.03,-0.01,0.08,-0.10,-30.31,100.04,-49.42,679963
3.01,-9.74,-0.01,-0.01,-0.03,-0.12,-30.56,100.53,-49.74,679998
3.48,-9.14,0.07,0.04,-0.05,-0.06,-30.78,100.56,-49.44,680032
3.19,-9.52,0.30,0.11,-0.02,0.04,-30.40,100.77,-49.66,680066
4.20,-8.61,0.25,0.16,-0.15,0.02,-29.93,100.57,-50.18,680100
4.13,-8.79,-0.22,0.16,-0.14,0.04,-29.90,100.20,-50.25,680134
4.83,-8.41,-0.27,0.11,-0.12,-0.02,-29.42,100.35,-50.66,680168
4.70,-8.35,-0.38,0.05,-0.08,-0.11,-29.51,100.73,-50.51,680203
3.98,-9.20,-0.17,-0.06,0.08,-0.08,-29.41,100.42,-50.83,680237
3.77,-8.77,-0.11,-0.07,-0.01,-0.17,-30.27,100.63,-51.13,680271
3.68,-9.52,0.20,-0.04,0.06,-0.08,-30.90,100.53,-50.18,680305
3.61,-8.91,0.07,-0.01,-0.00,-0.10,-31.00,100.42,-49.72,680339
3.48,-9.43,0.08,0.00,0.01,-0.03,-30.56,100.72,-49.72,680374
3.77,-8.66,-0.17,-0.02,-0.00,-0.12,-31.12,100.75,-49.74,680408
3.15,-9.64,0.08,0.01,0.15,0.00,-30.52,100.35,-50.07,680442
3.34,-9.01,0.09,0.02,0.02,-0.03,-30.69,100.91,-49.87,680476
3.53,-9.34,0.18,0.08,-0.09,-0.00,-30.50,101.15,-50.31,680510
4.24,-8.84,0.09,0.09,-0.10,0.01,-30.39,100.92,-49.65,680544
3.60,-8.95,0.17,0.09,-0.08,0.00,-29.74,100.92,-50.23,680579
4.35,-8.45,-0.06,0.11,-0.16,-0.00,-29.95,100.92,-49.91,680613
3.93,-8.72,-0.25,0.05,-0.10,-0.03,-29.55,101.39,-50.25,680647
4.34,-8.79,-0.02,0.03,-0.12,-0.06,-29.30,101.14,-50.51,680681
3.94,-8.53,-0.31,0.03,-0.12,-0.07,-29.77,100.61,-49.91,680715
3.86,-9.21,-0.39,0.01,-0.08,-0.03,-29.45,100.75,-50.04,680750
3.94,-8.63,-0.38,-0.04,0.00,-0.18,-30.49,100.99,-50.58,680784
3.19,-9.68,0.24,-0.03,0.10,-0.04,-30.11,101.18,-50.18,680818
3.34,-8.87,0.32,0.04,-0.05,-0.07,-29.90,100.72,-50.19,680852
3.28,-9.79,0.36,0.20,-0.12,-0.11,-29.95,100.86,-50.57,680886
3.49,-9.77,2.63,0.43,-0.34,-0.08,-29.57,100.50,-51.33,680920
1.77,-10.16,0.96,0.81,-1.58,-0.37,-32.29,99.31,-52.60,680955
6.33,-7.50,-2.04,0.86,-1.71,-0.52,-35.91,97.73,-53.61,680989
4.26,-7.18,-2.33,0.28,-0.11,0.21,-36.16,97.85,-55.12,681023
2.58,-8.69,1.06,0.09,0.16,0.36,-34.58,98.11,-55.28,681057
3.47,-11.06,0.69,0.11,-0.05,0.19,-32.81,98.30,-55.60,681091
5.75,-8.06,0.26,0.05,-0.18,-0.02,-32.87,98.45,-55.22,681125
3.73,-8.64,-0.62,-0.09,0.06,-0.06,-32.64,98.85,-55.13,681160
3.49,-9.56,-0.40,0.04,-0.05,0.05,-32.26,98.87,-55.39,681194
3.79,-8.55,-0.77,0.09,-0.10,-0.02,-31.15,99.20,-55.67,681228
4.69,-9.10,0.48,0.05,0.08,0.09,-31.19,99.33,-55.58,681262
3.88,-8.71,0.19,-0.01,-0.06,-0.07,-31.23,99.23,-55.80,681296
3.88,-9.20,-0.21,-0.03,-0.03,-0.11,-31.37,99.53,-55.57,681331
2.81,-9.45,-0.08,-0.03,0.01,-0.10,-31.56,99.47,-55.14,681365
3.44,-9.31,0.47,0.04,-0.01,-0.00,-31.23,99.84,-55.14,681399
3.60,-9.41,0.75,0.13,-0.11,0.07,-30.91,99.39,-55.89,681433
3.84,-8.73,0.28,0.16,-0.15,0.11,-30.71,99.33,-56.49,681467
3.94,-8.46,0.19,0.15,-0.07,0.13,-29.79,99.49,-56.45,681501
3.77,-8.75,-0.34,0.08,-0.12,0.04,-28.84,100.12,-56.91,681536
4.03,-8.79,-0.16,0.04,-0.06,0.02,-28.31,99.78,-57.72,681570
4.50,-8.63,-0.09,0.05,-0.00,0.01,-28.38,99.18,-57.76,681604
3.53,-9.04,0.03,0.04,0.01,-0.05,-28.47,100.01,-57.37,681638
4.32,-9.33,-0.29,-0.06,-0.13,-0.18,-28.47,99.66,-57.47,681672
3.87,-8.71,-0.17,-0.10,0.05,-0.21,-28.97,99.42,-56.65,681707
2.89,-9.94,0.25,-0.03,0.05,-0.05,-29.74,99.66,-57.44,681741
3.70,-8.97,0.25,0.01,-0.06,-0.09,-29.42,99.63,-56.66,681775
3.30,-9.27,0.15,0.06,-0.04,-0.02,-29.98,99.53,-56.07,681809
3.75,-8.67,-0.17,0.11,-0.12,-0.03,-29.48,99.62,-56.12,681843
3.94,-9.18,-0.03,0.10,-0.08,-0.04,-29.54,99.33,-56.68,681877
3.56,-8.80,-0.17,-0.01,-0.05,-0.15,-30.20,99.56,-56.61,681912
3.57,-9.19,0.08,0.00,-0.03,-0.13,-30.88,99.74,-56.42,681946
3.95,-9.16,0.32,0.04,-0.00,-0.05,-30.72,99.78,-56.46,681980
3.58,-9.44,0.45,0.09,-0.05,0.00,-30.52,99.53,-57.35,682014
4.38,-8.61,0.17,0.09,-0.08,0.02,-30.08,99.52,-57.34,682048
3.97,-9.01,-0.04,0.08,0.00,0.05,-30.30,100.10,-56.83,682083
4.03,-8.84,-0.09,0.03,-0.04,-0.02,-30.05,99.88,-56.23,682117
3.36,-9.12,-0.09,-0.03,0.05,-0.08,-30.24,99.82,-56.65,682151
3.54,-9.42,0.36,-0.01,0.03,-0.03,-30.24,99.23,-56.83,682185
3.23,-9.22,0.41,0.00,0.09,-0.01,-29.70,99.72,-57.23,682219
3.39,-9.06,0.23,0.03,-0.01,-0.01,-29.80,99.55,-57.32,682253
3.58,-9.05,0.21,0.02,0.01,0.02,-29.66,100.31,-56.78,682288
3.99,-8.85,-0.06,0.03,-0.03,0.00,-29.39,99.72,-57.44,682322
3.96,-8.89,0.22,0.03,0.03,0.02,-28.97,99.84,-57.51,682356
3.88,-8.80,0.08,0.02,-0.02,-0.02,-28.87,100.12,-56.53,682390
3.93,-9.15,0.09,0.03,-0.02,-0.02,-28.69,100.16,-57.16,682424
3.48,-8.99,-0.09,-0.01,0.01,-0.06,-28.60,99.85,-57.72,682458
3.58,-9.15,0.06,0.01,-0.02,-0.03,-28.62,100.01,-57.04,682493
3.42,-9.17,0.18,0.02,0.03,-0.02,-28.57,99.88,-56.85,682527
3.49,-9.31,0.15,0.02,-0.03,-0.01,-29.04,100.01,-57.32,682561
3.59,-9.04,0.10,0.02,0.02,-0.02,-28.52,100.22,-57.10,682595
3.27,-9.20,-0.02,0.02,0.03,-0.03,-28.49,99.90,-56.66,682629
3.70,-9.03,-0.02,0.04,-0.07,-0.07,-28.38,100.10,-56.34,682664
3.53,-9.22,0.26,0.04,-0.01,-0.06,-28.19,100.03,-56.58,682698
